question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch13_052,1,13.1.6 Asphyxiation Hazards,Remember,Which symptoms may appear when oxygen level falls?,آکسیجن کی سطح کم ہونے پر کون سی علامات ظاہر ہو سکتی ہیں؟,Slower chemical reactions only / صرف کیمیائی تعاملات کی رفتار کم ہونا,Improved concentration and calmness / توجہ اور سکون میں اضافہ,"Rapid breathing, rapid heart rate, nausea and convulsions / تیز سانس، تیز دل کی دھڑکن، متلی اور تشنج",No biological effect / کوئی حیاتیاتی اثر نہیں,"C | Rapid breathing, rapid heart rate, nausea and convulsions / تیز سانس، تیز دل کی دھڑکن، متلی اور تشنج",Medium,1,ULTRA,1
q_9_chem_ch13_053,1,13.1.6 Asphyxiation Hazards,Remember,Which gas is listed as a chemical asphyxiant?,کون سی گیس کیمیائی دم گھونٹنے والی کے طور پر درج ہے؟,Oxygen at normal level / معمول کی سطح پر آکسیجن,Carbon monoxide / کاربن مونو آکسائیڈ,Water vapour only / صرف آبی بخارات,Clean air / صاف ہوا,B | Carbon monoxide / کاربن مونو آکسائیڈ,Easy,1,PRO,1
q_9_chem_ch13_054,1,13.1.6 Asphyxiation Hazards,Understand,Why must asphyxiant chemicals be used in well-ventilated areas?,دم گھونٹنے والے کیمیکل اچھی ہوا داری والی جگہ میں کیوں استعمال کرنے چاہییں؟,Ventilation prevents dangerous gas buildup and oxygen depletion / ہوا داری خطرناک گیس کے جمع ہونے اور آکسیجن کی کمی کو روکتی ہے,Ventilation increases suffocation / ہوا داری دم گھٹنے میں اضافہ کرتی ہے,It makes PPE unnecessary / یہ PPE کو غیر ضروری بناتی ہے,It converts gases into food / یہ گیسوں کو خوراک میں بدل دیتی ہے,A | Ventilation prevents dangerous gas buildup and oxygen depletion / ہوا داری خطرناک گیس کے جمع ہونے اور آکسیجن کی کمی کو روکتی ہے,Medium,1,PRO,1
q_9_chem_ch13_055,1,13.1.6 Asphyxiation Hazards,Apply,What should be done if a person inhales an asphyxiant gas?,اگر کوئی شخص دم گھونٹنے والی گیس سانس میں لے لے تو کیا کرنا چاہیے؟,Leave the person in the contaminated area / شخص کو آلودہ جگہ میں چھوڑ دیں,Ask the person to continue working / شخص سے کام جاری رکھنے کو کہیں,Seal all ventilation openings / ہوا داری کے تمام راستے بند کریں,Remove the person from the contaminated area and call trained help / شخص کو آلودہ جگہ سے نکالیں اور تربیت یافتہ مدد بلائیں,D | Remove the person from the contaminated area and call trained help / شخص کو آلودہ جگہ سے نکالیں اور تربیت یافتہ مدد بلائیں,Easy,1,PRO,1
TOPIC_SEP,1,13.2 Hazard Signs,Topic,,,,,,,,,,,1
q_9_chem_ch13_056,1,13.2 Hazard Signs,Remember,Why are hazard signs posted in laboratories and on chemical bottles?,لیبارٹری اور کیمیکل بوتلوں پر خطرے کی علامات کیوں لگائی جاتی ہیں؟,To decorate the laboratory / لیبارٹری سجانے کے لیے,To replace all safety training / تمام حفاظتی تربیت کی جگہ لینے کے لیے,To identify hazards and required precautions / خطرات اور ضروری احتیاطی تدابیر کی شناخت کے لیے,To hide chemical identity / کیمیکل کی شناخت چھپانے کے لیے,C | To identify hazards and required precautions / خطرات اور ضروری احتیاطی تدابیر کی شناخت کے لیے,Easy,1,PRO,1
q_9_chem_ch13_057,1,13.2 Hazard Signs,Understand,How should a person respond on seeing a hazard sign?,خطرے کی علامت دیکھ کر شخص کو کیا کرنا چاہیے؟,Be alert and follow the specified precautions / چوکنا ہو کر مخصوص احتیاطی تدابیر پر عمل کرے,Ignore the sign / علامت نظر انداز کرے,Remove the sign / علامت ہٹا دے,Touch the chemical to test it / کیمیکل کو چھو کر آزمائے,A | Be alert and follow the specified precautions / چوکنا ہو کر مخصوص احتیاطی تدابیر پر عمل کرے,Easy,1,PRO,1
q_9_chem_ch13_058,1,13.2 Hazard Signs,Remember,What does the label “Warning” on a chemical bottle signify in the exercise?,مشق کے مطابق کیمیکل بوتل پر “Warning” لیبل کیا ظاہر کرتا ہے؟,The chemical is harmless / کیمیکل بے ضرر ہے,The bottle contains food / بوتل میں خوراک ہے,The chemical can be used without care / کیمیکل بغیر احتیاط استعمال ہو سکتا ہے,The chemical can cause serious injury / کیمیکل سنگین چوٹ پہنچا سکتا ہے,D | The chemical can cause serious injury / کیمیکل سنگین چوٹ پہنچا سکتا ہے,Medium,1,PRO,1
q_9_chem_ch13_059,1,13.2 Hazard Signs,Understand,What message does a “Caution” sign generally convey in the chapter context?,باب کے سیاق میں “Caution” علامت عموماً کیا پیغام دیتی ہے؟,The area is completely risk-free / علاقہ مکمل طور پر بے خطر ہے,A hazard is present and extra care is required / خطرہ موجود ہے اور اضافی احتیاط ضروری ہے,Food may be consumed there / وہاں کھانا کھایا جا سکتا ہے,PPE should be removed / PPE اتار دینی چاہیے,B | A hazard is present and extra care is required / خطرہ موجود ہے اور اضافی احتیاط ضروری ہے,Medium,1,ULTRA,1
TOPIC_SEP,1,13.3 Personal Protective Equipment (PPE) in the Laboratory,Topic,,,,,,,,,,,1
q_9_chem_ch13_060,1,13.3 Personal Protective Equipment (PPE) in the Laboratory,Remember,What does PPE stand for?,PPE سے کیا مراد ہے؟,Practical Procedure Evaluation / عملی طریقۂ کار کی جانچ,Pressure Protection Experiment / دباؤ حفاظتی تجربہ,Personal Protective Equipment / ذاتی حفاظتی سامان,Personal Practice Examination / ذاتی عملی امتحان,C | Personal Protective Equipment / ذاتی حفاظتی سامان,Easy,1,PRO,1
q_9_chem_ch13_061,1,13.3 Personal Protective Equipment (PPE) in the Laboratory,Understand,What is the main purpose of PPE?,PPE کا بنیادی مقصد کیا ہے؟,To increase exposure to chemicals / کیمیکل سے رابطہ بڑھانا,To replace safe procedures / محفوظ طریقۂ کار کی جگہ لینا,To decorate laboratory clothing / لیبارٹری لباس سجانا,To reduce exposure to hazards and protect the worker / خطرات سے رابطہ کم کرنا اور کام کرنے والے کی حفاظت کرنا,D | To reduce exposure to hazards and protect the worker / خطرات سے رابطہ کم کرنا اور کام کرنے والے کی حفاظت کرنا,Easy,1,PRO,1
q_9_chem_ch13_062,1,13.3 Personal Protective Equipment (PPE) in the Laboratory,Remember,Which set contains PPE listed in the chapter?,کون سا مجموعہ باب میں درج PPE پر مشتمل ہے؟,"Lab coat, protective glasses, face shield, apron, boots and hearing protection / لیب کوٹ، حفاظتی عینک، فیس شیلڈ، ایپرن، بوٹس اور سماعت کی حفاظت","Notebook, pencil and ruler / نوٹ بک، پنسل اور پیمانہ","Food, drink and mobile phone / کھانا، مشروب اور موبائل فون","Balance, burette and flask / ترازو، بیوریٹ اور فلاسک","A | Lab coat, protective glasses, face shield, apron, boots and hearing protection / لیب کوٹ، حفاظتی عینک، فیس شیلڈ، ایپرن، بوٹس اور سماعت کی حفاظت",Medium,1,PRO,1
q_9_chem_ch13_063,1,13.3 Personal Protective Equipment (PPE) in the Laboratory,Remember,When should PPE be available to students?,PPE طلبہ کے لیے کب دستیاب ہونی چاہیے؟,Only after an accident / صرف حادثے کے بعد,Only outside the laboratory / صرف لیبارٹری سے باہر,Before laboratory work and for emergency situations / لیبارٹری کام سے پہلے اور ہنگامی حالات کے لیے,Only during examinations / صرف امتحان کے دوران,C | Before laboratory work and for emergency situations / لیبارٹری کام سے پہلے اور ہنگامی حالات کے لیے,Easy,1,ULTRA,1
TOPIC_SEP,1,13.4 Fire Extinguisher and Emergency Shower,Topic,,,,,,,,,,,1
q_9_chem_ch13_064,1,13.4 Fire Extinguisher and Emergency Shower,Remember,Why must a chemical laboratory have a portable fire extinguisher?,کیمیا کی لیبارٹری میں قابلِ حمل آگ بجھانے والا آلہ کیوں ہونا چاہیے؟,To store chemicals / کیمیکل ذخیرہ کرنے کے لیے,To control a small fire quickly / چھوٹی آگ کو فوری قابو کرنے کے لیے,To measure temperature / درجہ حرارت ناپنے کے لیے,To produce flames / شعلے پیدا کرنے کے لیے,B | To control a small fire quickly / چھوٹی آگ کو فوری قابو کرنے کے لیے,Easy,1,PRO,1
q_9_chem_ch13_065,1,13.4 Fire Extinguisher and Emergency Shower,Understand,Why must every student know the fire extinguisher’s location and operation?,ہر طالب علم کو آگ بجھانے والے آلے کی جگہ اور استعمال کیوں معلوم ہونا چاہیے؟,So it can be hidden after use / تاکہ استعمال کے بعد اسے چھپایا جا سکے,So it can be used promptly and safely without panic / تاکہ اسے گھبراہٹ کے بغیر فوری اور محفوظ استعمال کیا جا سکے,So students can avoid all training / تاکہ طلبہ تمام تربیت سے بچ سکیں,So fires can be allowed to spread / تاکہ آگ پھیلنے دی جا سکے,B | So it can be used promptly and safely without panic / تاکہ اسے گھبراہٹ کے بغیر فوری اور محفوظ استعمال کیا جا سکے,Medium,1,PRO,1
q_9_chem_ch13_066,1,13.4 Fire Extinguisher and Emergency Shower,Remember,Which second emergency facility should be available and clearly located in the laboratory?,لیبارٹری میں کون سی دوسری ہنگامی سہولت دستیاب اور واضح جگہ پر ہونی چاہیے؟,Food refrigerator / خوراک کا ریفریجریٹر,Music system / موسیقی کا نظام,Office printer / دفتر کا پرنٹر,Emergency shower / ہنگامی شاور,D | Emergency shower / ہنگامی شاور,Easy,1,PRO,1
TOPIC_SEP,1,13.5 Emergency Situation in the Laboratory,Topic,,,,,,,,,,,1
q_9_chem_ch13_067,1,13.5 Emergency Situation in the Laboratory,Remember,How often should emergency drills be held according to the chapter?,باب کے مطابق ہنگامی مشقیں کیسے منعقد ہونی چاہییں؟,Periodically with compulsory participation / باقاعدگی سے اور لازمی شرکت کے ساتھ,Never / کبھی نہیں,Only after a major accident / صرف بڑے حادثے کے بعد,Once without practical participation / عملی شرکت کے بغیر ایک بار,A | Periodically with compulsory participation / باقاعدگی سے اور لازمی شرکت کے ساتھ,Medium,1,PRO,1
q_9_chem_ch13_068,1,13.5 Emergency Situation in the Laboratory,Understand,Why should emergency training include practical drills rather than lectures only?,ہنگامی تربیت میں صرف لیکچر کے بجائے عملی مشق کیوں شامل ہونی چاہیے؟,Practical drills remove all hazards permanently / عملی مشق تمام خطرات ہمیشہ کے لیے ختم کرتی ہے,Lectures are never useful / لیکچر کبھی مفید نہیں ہوتے,Students need practice handling real emergency actions and equipment / طلبہ کو حقیقی ہنگامی اقدامات اور آلات سنبھالنے کی مشق چاہیے,Equipment should not be checked / آلات نہیں جانچنے چاہییں,C | Students need practice handling real emergency actions and equipment / طلبہ کو حقیقی ہنگامی اقدامات اور آلات سنبھالنے کی مشق چاہیے,Medium,1,PRO,1
q_9_chem_ch13_069,1,13.5 Emergency Situation in the Laboratory,Remember,What is the first personal response during a laboratory emergency?,لیبارٹری ہنگامی حالت میں پہلا ذاتی ردعمل کیا ہونا چاہیے؟,Run without warning others / دوسروں کو بتائے بغیر بھاگیں,Stay calm and do not panic / پرسکون رہیں اور گھبرائیں نہیں,Hide the emergency / ہنگامی حالت چھپائیں,Continue the experiment / تجربہ جاری رکھیں,B | Stay calm and do not panic / پرسکون رہیں اور گھبرائیں نہیں,Easy,1,PRO,1
q_9_chem_ch13_070,1,13.5 Emergency Situation in the Laboratory,Remember,What should be done for people in the affected area?,متاثرہ علاقے کے لوگوں کے لیے کیا کرنا چاہیے؟,Alert them and evacuate the area / انہیں خبردار کر کے علاقے سے نکالیں,Ask them to gather near the hazard / انہیں خطرے کے قریب جمع ہونے کو کہیں,Prevent them from leaving / انہیں نکلنے سے روکیں,Turn off all warning signals / تمام انتباہی اشارے بند کریں,A | Alert them and evacuate the area / انہیں خبردار کر کے علاقے سے نکالیں,Easy,1,PRO,1
q_9_chem_ch13_071,1,13.5 Emergency Situation in the Laboratory,Apply,What action helps confine a laboratory fire?,لیبارٹری کی آگ کو محدود کرنے میں کون سا اقدام مدد دیتا ہے؟,Open every door and window regardless of conditions / حالات سے قطع نظر تمام دروازے اور کھڑکیاں کھولیں,Carry burning material through the laboratory / جلتا مادّہ لیبارٹری میں لے جائیں,Add flammable liquid / قابلِ اشتعال مائع شامل کریں,Close doors / دروازے بند کریں,D | Close doors / دروازے بند کریں,Medium,1,PRO,1
q_9_chem_ch13_072,1,13.5 Emergency Situation in the Laboratory,Apply,What should be done during a fire drill regarding gas valves and equipment?,آگ کی مشق کے دوران گیس والوز اور آلات کے بارے میں کیا کرنا چاہیے؟,Open all gas valves / تمام گیس والوز کھولیں,Carry chemicals out while running / دوڑتے ہوئے کیمیکل باہر لے جائیں,Close gas valves and turn off equipment / گیس والوز بند کریں اور آلات آف کریں,Climb into the fume cupboard / فیوم کپ بورڈ میں چڑھ جائیں,C | Close gas valves and turn off equipment / گیس والوز بند کریں اور آلات آف کریں,Easy,1,PRO,1
q_9_chem_ch13_073,1,13.5 Emergency Situation in the Laboratory,Remember,Who should be called and assisted during an emergency?,ہنگامی حالت میں کس کو بلانا اور مدد فراہم کرنا چاہیے؟,Emergency staff / ہنگامی عملہ,Only visitors / صرف مہمان,Only students from another class / صرف دوسری جماعت کے طلبہ,No one / کسی کو نہیں,A | Emergency staff / ہنگامی عملہ,Easy,1,PRO,1
q_9_chem_ch13_074,1,13.5 Emergency Situation in the Laboratory,Analyze,Which sequence best matches the chapter’s emergency procedure for a laboratory fire?,لیبارٹری آگ کے لیے کون سی ترتیب باب کے ہنگامی طریقۂ کار سے بہترین مطابقت رکھتی ہے؟,"Panic, open gas valves, ignore others and leave equipment running / گھبرائیں، گیس والوز کھولیں، دوسروں کو نظر انداز کریں اور آلات چلتے چھوڑ دیں",Continue the experiment and hide the fire / تجربہ جاری رکھیں اور آگ چھپائیں,Carry all chemicals through the fire area / تمام کیمیکل آگ والے علاقے سے گزاریں,"Stay calm, alert and evacuate people, confine the fire, use an extinguisher, call emergency staff / پرسکون رہیں، لوگوں کو خبردار کر کے نکالیں، آگ محدود کریں، آگ بجھانے والا آلہ استعمال کریں اور ہنگامی عملہ بلائیں","D | Stay calm, alert and evacuate people, confine the fire, use an extinguisher, call emergency staff / پرسکون رہیں، لوگوں کو خبردار کر کے نکالیں، آگ محدود کریں، آگ بجھانے والا آلہ استعمال کریں اور ہنگامی عملہ بلائیں",Hard,1,PRO,1
