question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch7_066,,Thermocouple Thermometer,Understand,A small current flows in a thermocouple when its two junctions are at:,تھرموکپل میں معمولی رو کب بہتی ہے؟,Same temperature / ایک ہی درجہ حرارت پر,Different temperatures / مختلف درجہ حرارتوں پر,Absolute zero only / صرف مطلق صفر پر,No connection / بغیر جوڑ کے,B | Different temperatures / مختلف درجہ حرارتوں پر,Medium,1,high,
q_9_phy_ch7_067,,Thermocouple Thermometer,Remember,Thermo-electric current is a thermometric property in a:,حرارتی برقی رو کس میں تھرمامیٹری خاصیت ہے؟,Mercury barometer / پارہ بیرومیٹر,Thermocouple / تھرموکپل,Liquid-in-glass thermometer only / صرف مائع در شیشہ تھرمامیٹر,Gas discharge tube / گیس ڈسچارج ٹیوب,B | Thermocouple / تھرموکپل,Easy,1,high,
q_9_phy_ch7_068,,Thermocouple Thermometer,Understand,Thermocouple thermometers are particularly useful for:,تھرموکپل تھرمامیٹر خاص طور پر کس کے لیے مفید ہیں؟,Very low pressure only / صرف بہت کم دباؤ کے لیے,Very high and rapidly changing temperatures / بہت زیادہ اور تیزی سے بدلتے درجہ حرارت کے لیے,Measuring mass / کمیت ناپنے کے لیے,Detecting density only / صرف کثافت معلوم کرنے کے لیے,B | Very high and rapidly changing temperatures / بہت زیادہ اور تیزی سے بدلتے درجہ حرارت کے لیے,Medium,1,high,
q_9_phy_ch7_069,,Thermocouple Thermometer,Analyze,"The greater the temperature difference between the thermocouple junctions, the greater is the:",تھرموکپل کے جوڑوں کے درمیان درجہ حرارت کا فرق جتنا زیادہ ہو، اتنا ہی زیادہ کیا پیدا ہوتا ہے؟,Voltage produced / پیدا شدہ وولٹیج,Mass of wires / تاروں کی کمیت,Volume of glass / شیشے کا حجم,Freezing point / نقطہ انجماد,A | Voltage produced / پیدا شدہ وولٹیج,Hard,1,high,
,1,"7.4 Sensitivity, Range and Linearity",,,,,,,,,,,,1
q_9_phy_ch7_070,,"7.4 Sensitivity, Range and Linearity",Remember,Sensitivity of a thermometer refers to its ability to detect:,تھرمامیٹر کی حساسیت اس کی کس صلاحیت کو کہتے ہیں؟,Small changes in temperature / درجہ حرارت کی چھوٹی تبدیلیاں,Mass of the body / جسم کی کمیت,Pressure of liquid / مائع کا دباؤ,Shape of molecules / سالمات کی شکل,A | Small changes in temperature / درجہ حرارت کی چھوٹی تبدیلیاں,Easy,1,high,
q_9_phy_ch7_071,,"7.4 Sensitivity, Range and Linearity",Understand,A thermometer with marks 0.1°C apart is more sensitive than one with 1°C divisions because it gives:,0.1°C فاصلے والی علامات والا تھرمامیٹر 1°C تقسیم والے سے زیادہ حساس ہے کیونکہ یہ:,Less precise readings / کم درست پیمائش دیتا ہے,More precise readings / زیادہ درست پیمائش دیتا ہے,No reading / کوئی پیمائش نہیں دیتا,Only pressure readings / صرف دباؤ کی پیمائش دیتا ہے,B | More precise readings / زیادہ درست پیمائش دیتا ہے,Medium,1,high,
q_9_phy_ch7_072,,"7.4 Sensitivity, Range and Linearity",Remember,The range of a thermometer is the span of temperature:,تھرمامیٹر کی رینج درجہ حرارت کا وہ وقفہ ہے:,From low to high which it can measure accurately / کم سے زیادہ تک جسے یہ درست ناپ سکتا ہے,Only above 100°C / صرف 100°C سے اوپر,Only below 0°C / صرف 0°C سے نیچے,Between two gases / دو گیسوں کے درمیان,A | From low to high which it can measure accurately / کم سے زیادہ تک جسے یہ درست ناپ سکتا ہے,Easy,1,high,
q_9_phy_ch7_073,,"7.4 Sensitivity, Range and Linearity",Remember,"A clinical thermometer for human body temperature has a narrow range, about:",انسانی جسم کے لیے کلینیکل تھرمامیٹر کی رینج تقریباً کتنی ہوتی ہے؟,0°C to 100°C / 0°C سے 100°C,35°C to 45°C / 35°C سے 45°C,-10°C to 110°C / -10°C سے 110°C,-112°C to 78°C / -112°C سے 78°C,B | 35°C to 45°C / 35°C سے 45°C,Easy,1,high,
q_9_phy_ch7_074,,"7.4 Sensitivity, Range and Linearity",Remember,A long-range laboratory thermometer commonly has markings from:,طویل رینج لیبارٹری تھرمامیٹر پر عموماً نشانات کس حد تک ہوتے ہیں؟,35°C to 45°C / 35°C سے 45°C,0°C to 37°C / 0°C سے 37°C,-10°C to 110°C / -10°C سے 110°C,273 K to 373 K only / صرف 273 K سے 373 K,C | -10°C to 110°C / -10°C سے 110°C,Easy,1,high,
q_9_phy_ch7_075,,"7.4 Sensitivity, Range and Linearity",Understand,Mercury can be used over a long temperature range because it freezes at -39°C and boils at:,پارہ طویل درجہ حرارت رینج میں استعمال ہو سکتا ہے کیونکہ یہ -39°C پر جم جاتا ہے اور کس درجہ حرارت پر ابلتا ہے؟,78°C / 78°C,100°C / 100°C,212°C / 212°C,357°C / 357°C,D | 357°C / 357°C,Medium,1,high,
q_9_phy_ch7_076,,"7.4 Sensitivity, Range and Linearity",Understand,Alcohol is used for extremely low temperatures because it has a much lower freezing point of about:,انتہائی کم درجہ حرارت کے لیے الکحل اس لیے استعمال ہوتی ہے کہ اس کا نقطہ انجماد تقریباً کتنا ہے؟,-112°C / -112°C,-39°C / -39°C,0°C / 0°C,78°C / 78°C,A | -112°C / -112°C,Medium,1,high,
q_9_phy_ch7_077,,"7.4 Sensitivity, Range and Linearity",Remember,Linearity refers to a direct proportional relationship between temperature and:,خطیت درجہ حرارت اور کس کے درمیان راست تناسبی تعلق کو کہتے ہیں؟,Scale reading / پیمانے کی پیمائش,Mass / کمیت,Colour / رنگ,Pressure only / صرف دباؤ,A | Scale reading / پیمانے کی پیمائش,Easy,1,high,
q_9_phy_ch7_078,,"7.4 Sensitivity, Range and Linearity",Analyze,A good linear thermometer should have scale markings that are:,اچھے خطی تھرمامیٹر کے پیمانے پر نشانات کیسے ہونے چاہئیں؟,Evenly spaced over the whole range / پوری رینج میں یکساں فاصلے پر,Crowded at one end only / صرف ایک سرے پر جمع,Invisible / غیر مرئی,Randomly placed / بے ترتیب,A | Evenly spaced over the whole range / پوری رینج میں یکساں فاصلے پر,Hard,1,high,
q_9_phy_ch7_079,,"7.4 Sensitivity, Range and Linearity",Analyze,Which choice best improves precision of temperature measurement?,درجہ حرارت کی پیمائش کی درستگی بہتر بنانے کے لیے بہترین انتخاب کون سا ہے؟,A scale with 1°C divisions / 1°C تقسیم والا پیمانہ,A scale with 0.1°C divisions / 0.1°C تقسیم والا پیمانہ,A colourless liquid / بے رنگ مائع,A wetting liquid / شیشہ گیلا کرنے والا مائع,B | A scale with 0.1°C divisions / 0.1°C تقسیم والا پیمانہ,Hard,1,high,
,1,7.5 Structure of a Liquid-in-Glass Thermometer,,,,,,,,,,,,1
q_9_phy_ch7_080,,7.5 Structure of a Liquid-in-Glass Thermometer,Remember,A liquid-in-glass thermometer has a narrow and uniform capillary tube with a small bulb at its:,مائع در شیشہ تھرمامیٹر میں باریک یکساں نلی اور چھوٹا بلب کس سرے پر ہوتا ہے؟,Upper end / اوپری سرے پر,Lower end / نچلے سرے پر,Middle only / صرف درمیان میں,Scale end only / صرف پیمانے والے سرے پر,B | Lower end / نچلے سرے پر,Easy,1,high,
q_9_phy_ch7_081,,7.5 Structure of a Liquid-in-Glass Thermometer,Understand,Thin walls of the glass bulb allow quick conduction of heat from the hot object to the:,شیشے کے بلب کی پتلی دیواریں گرم جسم سے حرارت کی فوری ترسیل کس تک پہنچاتی ہیں؟,Liquid / مائع,Scale marks / پیمانے کے نشانات,Outer air only / صرف بیرونی ہوا,Metal wire / دھاتی تار,A | Liquid / مائع,Medium,1,high,
q_9_phy_ch7_082,,7.5 Structure of a Liquid-in-Glass Thermometer,Understand,Mercury responds quickly to temperature changes because it is:,پارہ درجہ حرارت کی تبدیلیوں پر جلد ردعمل دیتا ہے کیونکہ یہ:,A bad conductor / خراب موصل ہے,A good conductor / اچھا موصل ہے,Colourless / بے رنگ ہے,A gas / گیس ہے,B | A good conductor / اچھا موصل ہے,Medium,1,high,
q_9_phy_ch7_083,,7.5 Structure of a Liquid-in-Glass Thermometer,Understand,The uniformity of the narrow tube helps make the measuring scale:,باریک نلی کی یکسانیت پیمائش کے پیمانے کو کیا بنانے میں مدد دیتی ہے؟,Linear / خطی,Random / بے ترتیب,Short only / صرف مختصر,Invisible / غیر مرئی,A | Linear / خطی,Medium,1,high,
q_9_phy_ch7_084,,7.5 Structure of a Liquid-in-Glass Thermometer,Analyze,Alcohol gives greater accuracy in some measurements because its expansivity is:,کچھ پیمائشوں میں الکحل زیادہ درستگی دے سکتی ہے کیونکہ اس کا پھیلاؤ:,Six times more than mercury / پارے سے چھ گنا زیادہ ہے,Six times less than mercury / پارے سے چھ گنا کم ہے,Zero / صفر ہے,Non-existent / موجود نہیں,A | Six times more than mercury / پارے سے چھ گنا زیادہ ہے,Hard,1,high,
q_9_phy_ch7_085,,7.5 Structure of a Liquid-in-Glass Thermometer,Analyze,Alcohol has limited use at higher temperatures mainly because of its:,زیادہ درجہ حرارت پر الکحل کا استعمال بنیادی طور پر کس وجہ سے محدود ہے؟,Low boiling point of 78°C / 78°C کا کم نقطہ ابال,High boiling point of 357°C / 357°C کا زیادہ نقطہ ابال,Silver colour / چاندی جیسا رنگ,High density / زیادہ کثافت,A | Low boiling point of 78°C / 78°C کا کم نقطہ ابال,Hard,1,high,
,1,Exercise-Based Numerical Concepts,,,,,,,,,,,,1
q_9_phy_ch7_086,,Exercise-Based Numerical Concepts,Apply,Convert 5°F to Celsius scale.,درج ذیل Fahrenheit درجہ حرارت کو Celsius میں تبدیل کریں: 5°F,-15°C / -15°C,5°C / 5°C,15°C / 15°C,258°C / 258°C,A | -15°C / -15°C,Medium,1,high,
q_9_phy_ch7_087,,Exercise-Based Numerical Concepts,Apply,Convert 5°F to Kelvin scale.,درج ذیل Fahrenheit درجہ حرارت کو Kelvin میں تبدیل کریں: 5°F,258 K / 258 K,273 K / 273 K,310 K / 310 K,373 K / 373 K,A | 258 K / 258 K,Medium,1,high,
q_9_phy_ch7_088,,Exercise-Based Numerical Concepts,Apply,What is the equivalent temperature of 25°C on Fahrenheit scale?,درج ذیل Celsius درجہ حرارت کو Fahrenheit میں تبدیل کریں: 25°C,77°F / 77°F,86°F / 86°F,98.6°F / 98.6°F,72.5°F / 72.5°F,A | 77°F / 77°F,Medium,1,high,
q_9_phy_ch7_089,,Exercise-Based Numerical Concepts,Apply,What is the equivalent temperature of 25°C on Kelvin scale?,درج ذیل Celsius درجہ حرارت کو Kelvin میں تبدیل کریں: 25°C,273 K / 273 K,298 K / 298 K,303 K / 303 K,310 K / 310 K,B | 298 K / 298 K,Medium,1,high,
q_9_phy_ch7_090,,Exercise-Based Numerical Concepts,Analyze,Which increase in temperature is greater?,درجہ حرارت میں کون سا اضافہ زیادہ ہے؟,1°C / 1°C,1°F / 1°F,Both are equal / دونوں برابر ہیں,Neither can be compared / موازنہ ممکن نہیں,A | 1°C / 1°C,Hard,1,high,
