question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch2_sq_114,,2.14 Relativity and Universal Speed Limit,state,State the approximate value of the speed of light as a universal constant.,روشنی کی رفتار کی قریب ترین قدر بطور عالمی مستقل لکھیں۔,Easy,2,high,
q_9_phy_ch2_sq_115,,2.14 Relativity and Universal Speed Limit,define,Define universal speed limit.,عالمی حد رفتار کی تعریف کریں۔,Easy,2,high,
q_9_phy_ch2_sq_116,,2.14 Relativity and Universal Speed Limit,conceptual,Why can no object with mass achieve a speed equal to or greater than the speed of light?,ماس رکھنے والا کوئی جسم روشنی کی رفتار کے برابر یا اس سے زیادہ رفتار کیوں حاصل نہیں کر سکتا؟,Hard,2,high,
q_9_phy_ch2_sq_117,,2.14 Relativity and Universal Speed Limit,identify,Name the scientist who proposed the theory of special relativity and state the year mentioned.,نظریۂ اضافیتِ خاص پیش کرنے والے سائنس دان کا نام اور مذکورہ سال لکھیں۔,Easy,2,high,
,1,2.15 Exercise Short Answer Questions,,,,,,,
q_9_phy_ch2_sq_118,,2.15 Exercise Short Answer Questions,define,Define scalar and vector quantities with examples.,اسکیلر اور ویکٹر مقداروں کی تعریف مثالوں کے ساتھ کریں۔,Easy,2,high,
q_9_phy_ch2_sq_119,,2.15 Exercise Short Answer Questions,list,Give five examples each for scalar and vector quantities.,اسکیلر اور ویکٹر مقداروں کی پانچ پانچ مثالیں دیں۔,Easy,2,high,
q_9_phy_ch2_sq_120,,2.15 Exercise Short Answer Questions,state,State the head-to-tail rule for addition of vectors.,ویکٹرز کے جمع کرنے کا head-to-tail rule بیان کریں۔,Easy,2,high,
q_9_phy_ch2_sq_121,,2.15 Exercise Short Answer Questions,define,Define distance-time graph and speed-time graph.,فاصلہ-وقت گراف اور رفتار-وقت گراف کی تعریف کریں۔,Easy,2,high,
q_9_phy_ch2_sq_122,,2.15 Exercise Short Answer Questions,conceptual,Falling objects near the Earth have the same constant acceleration. Does this imply that a heavier object will fall faster than a lighter object?,زمین کے قریب گرتی ہوئی اشیا کی تعجیل ایک جیسی مستقل ہوتی ہے۔ کیا اس کا مطلب ہے کہ بھاری جسم ہلکے جسم سے تیز گرے گا؟,Hard,2,high,
q_9_phy_ch2_sq_123,,2.15 Exercise Short Answer Questions,explain,How is the direction indicated when vector quantities are written in scalar notation without bold face?,جب ویکٹر مقداریں بولڈ فیس کے بغیر اسکیلر notation میں لکھی جائیں تو سمت کیسے ظاہر کی جاتی ہے؟,Medium,2,high,
q_9_phy_ch2_sq_124,,2.15 Exercise Short Answer Questions,conceptual,A body is moving with uniform speed. Will its velocity be uniform? Give a reason.,ایک جسم یکساں رفتار سے حرکت کر رہا ہے۔ کیا اس کی ولاسٹی یکساں ہو گی؟ وجہ بیان کریں۔,Hard,2,high,
q_9_phy_ch2_sq_125,,2.15 Exercise Short Answer Questions,conceptual,Is it possible for a body to have acceleration when moving with constant velocity and when moving with constant speed?,کیا کسی جسم میں تعجیل ہو سکتی ہے جب وہ مستقل ولاسٹی یا مستقل رفتار سے حرکت کر رہا ہو؟,Hard,2,high,
,1,2.16 Exercise Conceptual Short Questions,,,,,,,
q_9_phy_ch2_sq_126,,2.16 Exercise Conceptual Short Questions,conceptual,Explain briefly whether distance and displacement may or may not be equal in magnitude.,مختصر وضاحت کریں کہ فاصلہ اور ازالۂ مکان مقدار میں برابر ہو بھی سکتے ہیں یا نہیں بھی۔,Hard,2,high,
q_9_phy_ch2_sq_127,,2.16 Exercise Conceptual Short Questions,conceptual,"For a complete trip with positive average velocity, can instantaneous velocity be negative at any time? Give a reason.",اگر مکمل سفر کی اوسط ولاسٹی مثبت ہو تو کیا کسی لمحے لحظاتی ولاسٹی منفی ہو سکتی ہے؟ وجہ بیان کریں۔,Hard,2,high,
q_9_phy_ch2_sq_128,,2.16 Exercise Conceptual Short Questions,interpret,"In a distance-time graph of cyclists A, B, and C, what does each line represent?","سائیکلسٹ A, B, C کے فاصلہ-وقت گراف میں ہر لکیر کس چیز کو ظاہر کرتی ہے؟",Medium,2,high,
q_9_phy_ch2_sq_129,,2.16 Exercise Conceptual Short Questions,interpret,How can the greatest and lowest speed be identified from a distance-time graph?,فاصلہ-وقت گراف سے سب سے زیادہ اور سب سے کم رفتار کیسے معلوم کی جا سکتی ہے؟,Medium,2,high,
q_9_phy_ch2_sq_130,,2.16 Exercise Conceptual Short Questions,conceptual,Can velocity be zero at an instant while acceleration is not zero? Give an example.,کیا کسی لمحے ولاسٹی صفر اور تعجیل غیر صفر ہو سکتی ہے؟ ایک مثال دیں۔,Hard,2,high,
