question_hash,active,topic,bloom_level,question,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_q1d_master_0115,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CAPITALIZATION / PUNCTUATION,Apply,A question normally ends with a:,colon,question mark,full stop,comma,B | question mark,Easy,1,ELITE,1
q_10_q1d_master_0116,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CAPITALIZATION / PUNCTUATION,Apply,An exclamation normally ends with an:,comma,colon,hyphen,exclamation mark,D | exclamation mark,Easy,1,ULTRA,1
q_10_q1d_master_0117,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CAPITALIZATION / PUNCTUATION,Apply,A statement normally ends with a:,hyphen,full stop,question mark,colon,B | full stop,Medium,1,ULTRA,1
q_10_q1d_master_0118,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CAPITALIZATION / PUNCTUATION,Apply,A comma is used for a short:,title,question,command,pause,D | pause,Medium,1,ULTRA,1
q_10_q1d_master_0119,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CAPITALIZATION / PUNCTUATION,Apply,The pronoun “I” is always:,italicized,capitalized,lowercase,hyphenated,B | capitalized,Medium,1,ULTRA,1
q_10_q1d_master_0120,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CAPITALIZATION / PUNCTUATION,Apply,Names of countries are:,lowercase,pluralized,hyphenated,capitalized,D | capitalized,Medium,1,ULTRA,1
q_10_q1d_master_0121,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CAPITALIZATION / PUNCTUATION,Apply,A colon can introduce a:,verb,list,question only,pronoun,B | list,Medium,1,PRO,1
q_10_q1d_master_0122,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CAPITALIZATION / PUNCTUATION,Apply,Quotation marks enclose exact:,adverbs,articles,prepositions,speech,D | speech,Hard,1,PRO,1
q_10_q1d_master_0123,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CAPITALIZATION / PUNCTUATION,Apply,An apostrophe may show:,conjunction,possession,comparison,question,B | possession,Hard,1,PRO,1
sep_10_q1d_master_0008,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CLAIMS / EVIDENCE / WRITING GRAMMAR,Topic,,,,,,,,,,1
q_10_q1d_master_0124,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CLAIMS / EVIDENCE / WRITING GRAMMAR,Apply,A claim is a writer’s main:,date,position,spelling,heading,B | position,Easy,1,ELITE,1
q_10_q1d_master_0125,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CLAIMS / EVIDENCE / WRITING GRAMMAR,Apply,Evidence should be:,random,hidden,unrelated,relevant,D | relevant,Easy,1,ELITE,1
q_10_q1d_master_0126,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CLAIMS / EVIDENCE / WRITING GRAMMAR,Apply,A counterclaim is an:,final date,opposing claim,main title,example only,B | opposing claim,Easy,1,ULTRA,1
q_10_q1d_master_0127,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CLAIMS / EVIDENCE / WRITING GRAMMAR,Apply,Logical reasoning supports an:,article,pronoun,hyphen,argument,D | argument,Medium,1,ULTRA,1
q_10_q1d_master_0128,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CLAIMS / EVIDENCE / WRITING GRAMMAR,Apply,A summary should keep the:,every example,main idea,all details,all quotes,B | main idea,Medium,1,ULTRA,1
q_10_q1d_master_0129,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CLAIMS / EVIDENCE / WRITING GRAMMAR,Apply,A precis should be:,rambling,copied,biased,concise,D | concise,Medium,1,ULTRA,1
q_10_q1d_master_0130,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CLAIMS / EVIDENCE / WRITING GRAMMAR,Apply,Paraphrasing changes the:,theme,wording,meaning,message,B | wording,Medium,1,ULTRA,1
q_10_q1d_master_0131,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CLAIMS / EVIDENCE / WRITING GRAMMAR,Apply,Paraphrasing should preserve the:,exact words,line breaks,punctuation,meaning,D | meaning,Medium,1,PRO,1
q_10_q1d_master_0132,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CLAIMS / EVIDENCE / WRITING GRAMMAR,Apply,An inference is based on textual:,colours,clues,guesses,titles,B | clues,Hard,1,PRO,1
q_10_q1d_master_0133,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CLAIMS / EVIDENCE / WRITING GRAMMAR,Apply,A recommendation suggests an:,article,pronoun,tense,action,D | action,Hard,1,PRO,1
sep_10_q1d_master_0009,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION,Topic,,,,,,,,,,1
q_10_q1d_master_0134,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION,Apply,The word “and” is a:,adverb,conjunction,preposition,pronoun,B | conjunction,Easy,1,ELITE,1
q_10_q1d_master_0135,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION,Apply,The word “but” is a:,noun,verb,adjective,conjunction,D | conjunction,Easy,1,ELITE,1
q_10_q1d_master_0136,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION,Apply,The word “because” is a:,noun,conjunction,adverb,article,B | conjunction,Easy,1,ULTRA,1
q_10_q1d_master_0137,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION,Apply,The word “although” is a:,verb,noun,pronoun,conjunction,D | conjunction,Medium,1,ULTRA,1
q_10_q1d_master_0138,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION,Apply,The word “or” is a:,adverb,conjunction,preposition,adjective,B | conjunction,Medium,1,ULTRA,1
q_10_q1d_master_0139,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION,Apply,The word “unless” is a:,noun,verb,article,conjunction,D | conjunction,Medium,1,ULTRA,1
q_10_q1d_master_0140,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION,Apply,The word “while” joining two clauses is a:,pronoun,conjunction,noun,adverb,B | conjunction,Medium,1,ULTRA,1
q_10_q1d_master_0141,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION,Apply,The word “if” is a:,preposition,verb,noun,conjunction,D | conjunction,Medium,1,PRO,1
q_10_q1d_master_0142,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION,Apply,The word “yet” joining clauses is a:,pronoun,conjunction,adjective,noun,B | conjunction,Hard,1,PRO,1
q_10_q1d_master_0143,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION,Apply,The word “since” joining clauses can be a:,article,noun,verb,conjunction,D | conjunction,Hard,1,PRO,1
sep_10_q1d_master_0010,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION TYPES,Topic,,,,,,,,,,1
q_10_q1d_master_0144,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION TYPES,Apply,“And” is a ______ conjunction.,subordinating,correlative,relative,coordinating,D | coordinating,Easy,1,ELITE,1
q_10_q1d_master_0145,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION TYPES,Apply,“Because” is a ______ conjunction.,relative,subordinating,coordinating,correlative,B | subordinating,Easy,1,ELITE,1
q_10_q1d_master_0146,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION TYPES,Apply,“Either...or” is a ______ conjunction.,coordinating,subordinating,relative,correlative,D | correlative,Easy,1,ULTRA,1
q_10_q1d_master_0147,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION TYPES,Apply,“Neither...nor” is a ______ conjunction.,relative,correlative,subordinating,coordinating,B | correlative,Medium,1,ULTRA,1
q_10_q1d_master_0148,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION TYPES,Apply,“Although” is a ______ conjunction.,coordinating,correlative,relative,subordinating,D | subordinating,Medium,1,ULTRA,1
q_10_q1d_master_0149,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION TYPES,Apply,FANBOYS are ______ conjunctions.,relative,coordinating,subordinating,correlative,B | coordinating,Medium,1,ULTRA,1
q_10_q1d_master_0150,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION TYPES,Apply,“Not only...but also” is:,subordinating,coordinating,relative,correlative,D | correlative,Medium,1,ULTRA,1
q_10_q1d_master_0151,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION TYPES,Apply,“Unless” is a ______ conjunction.,relative,subordinating,correlative,coordinating,B | subordinating,Medium,1,PRO,1
q_10_q1d_master_0152,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION TYPES,Apply,“So” in FANBOYS is:,subordinating,correlative,relative,coordinating,D | coordinating,Hard,1,PRO,1
q_10_q1d_master_0153,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTION TYPES,Apply,“Whether...or” is:,relative,correlative,coordinating,subordinating,B | correlative,Hard,1,PRO,1
sep_10_q1d_master_0011,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Topic,,,,,,,,,,1
q_10_q1d_master_0154,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,He is poor ____ honest [1].,but,and,or,so,A | but,Medium,1,ELITE,1
q_10_q1d_master_0155,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,Work hard ____ you will fail [1].,or,and,but,so,A | or,Medium,1,ELITE,1
q_10_q1d_master_0156,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,I stayed home ____ it was raining [1].,because,although,or,but,A | because,Medium,1,ELITE,1
q_10_q1d_master_0157,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,"____ he was tired, he worked [1].",Although,Because,So,And,A | Although,Medium,1,ELITE,1
q_10_q1d_master_0158,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,Wait here ____ I return [1].,until,because,but,and,A | until,Medium,1,ELITE,1
q_10_q1d_master_0159,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,You cannot pass ____ you work hard [1].,unless,because,and,but,A | unless,Medium,1,ELITE,1
q_10_q1d_master_0160,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,You may take ____ tea or coffee [1].,either,neither,both,not only,A | either,Medium,1,ELITE,1
q_10_q1d_master_0161,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,She is ____ kind but also honest [1].,not only,either,neither,whether,A | not only,Medium,1,ELITE,1
q_10_q1d_master_0162,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,He is poor ____ honest [2].,and,or,so,but,D | but,Medium,1,ELITE,1
q_10_q1d_master_0163,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,Work hard ____ you will fail [2].,and,but,so,or,D | or,Medium,1,ELITE,1
q_10_q1d_master_0164,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,I stayed home ____ it was raining [2].,although,or,but,because,D | because,Medium,1,ELITE,1
q_10_q1d_master_0165,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,"____ he was tired, he worked [2].",Because,So,And,Although,D | Although,Medium,1,ELITE,1
q_10_q1d_master_0166,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,Wait here ____ I return [2].,because,but,and,until,D | until,Medium,1,ELITE,1
q_10_q1d_master_0167,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,You cannot pass ____ you work hard [2].,because,and,but,unless,D | unless,Medium,1,ELITE,1
q_10_q1d_master_0168,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,You may take ____ tea or coffee [2].,neither,both,not only,either,D | either,Medium,1,ELITE,1
q_10_q1d_master_0169,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,She is ____ kind but also honest [2].,either,neither,whether,not only,D | not only,Medium,1,ELITE,1
q_10_q1d_master_0170,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,He is poor ____ honest [3].,or,so,but,and,C | but,Medium,1,ULTRA,1
q_10_q1d_master_0171,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,Work hard ____ you will fail [3].,but,so,or,and,C | or,Medium,1,ULTRA,1
q_10_q1d_master_0172,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,I stayed home ____ it was raining [3].,or,but,because,although,C | because,Medium,1,ULTRA,1
q_10_q1d_master_0173,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,"____ he was tired, he worked [3].",So,And,Although,Because,C | Although,Medium,1,ULTRA,1
q_10_q1d_master_0174,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,Wait here ____ I return [3].,but,and,until,because,C | until,Medium,1,ULTRA,1
q_10_q1d_master_0175,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,You cannot pass ____ you work hard [3].,and,but,unless,because,C | unless,Medium,1,ULTRA,1
q_10_q1d_master_0176,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,You may take ____ tea or coffee [3].,both,not only,either,neither,C | either,Medium,1,ULTRA,1
q_10_q1d_master_0177,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,She is ____ kind but also honest [3].,neither,whether,not only,either,C | not only,Medium,1,ULTRA,1
q_10_q1d_master_0178,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,He is poor ____ honest [4].,so,but,and,or,B | but,Medium,1,ULTRA,1
q_10_q1d_master_0179,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,Work hard ____ you will fail [4].,so,or,and,but,B | or,Medium,1,ULTRA,1
q_10_q1d_master_0180,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,I stayed home ____ it was raining [4].,but,because,although,or,B | because,Medium,1,ULTRA,1
q_10_q1d_master_0181,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,"____ he was tired, he worked [4].",And,Although,Because,So,B | Although,Medium,1,ULTRA,1
q_10_q1d_master_0182,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,Wait here ____ I return [4].,and,until,because,but,B | until,Medium,1,ULTRA,1
q_10_q1d_master_0183,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,You cannot pass ____ you work hard [4].,but,unless,because,and,B | unless,Medium,1,ULTRA,1
q_10_q1d_master_0184,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CONJUNCTIONS,Apply,You may take ____ tea or coffee [4].,not only,either,neither,both,B | either,Medium,1,ULTRA,1
sep_10_q1d_master_0012,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Topic,,,,,,,,,,1
q_10_q1d_master_0185,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A denotation is a word’s: [1],literal meaning,emotional tone,hidden rhyme,word class,A | literal meaning,Hard,1,PRO,1
q_10_q1d_master_0186,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A connotation is an associated: [1],feeling,spelling,tense,punctuation,A | feeling,Hard,1,PRO,1
q_10_q1d_master_0187,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A rhetorical question usually expects: [1],no answer,one answer,a date,a noun,A | no answer,Hard,1,PRO,1
q_10_q1d_master_0188,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A claim is a writer’s main: [1],position,spelling,heading,date,A | position,Hard,1,PRO,1
q_10_q1d_master_0189,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,Evidence should be: [1],relevant,random,hidden,unrelated,A | relevant,Hard,1,PRO,1
q_10_q1d_master_0190,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A denotation is a word’s: [2],emotional tone,hidden rhyme,word class,literal meaning,D | literal meaning,Hard,1,PRO,1
q_10_q1d_master_0191,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A connotation is an associated: [2],spelling,tense,punctuation,feeling,D | feeling,Hard,1,PRO,1
q_10_q1d_master_0192,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A rhetorical question usually expects: [2],one answer,a date,a noun,no answer,D | no answer,Hard,1,PRO,1
q_10_q1d_master_0193,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A claim is a writer’s main: [2],spelling,heading,date,position,D | position,Hard,1,PRO,1
q_10_q1d_master_0194,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,Evidence should be: [2],random,hidden,unrelated,relevant,D | relevant,Hard,1,PRO,1
q_10_q1d_master_0195,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A denotation is a word’s: [3],hidden rhyme,word class,literal meaning,emotional tone,C | literal meaning,Hard,1,PRO,1
q_10_q1d_master_0196,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A connotation is an associated: [3],tense,punctuation,feeling,spelling,C | feeling,Hard,1,PRO,1
q_10_q1d_master_0197,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A rhetorical question usually expects: [3],a date,a noun,no answer,one answer,C | no answer,Hard,1,PRO,1
q_10_q1d_master_0198,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A claim is a writer’s main: [3],heading,date,position,spelling,C | position,Hard,1,PRO,1
q_10_q1d_master_0199,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,Evidence should be: [3],hidden,unrelated,relevant,random,C | relevant,Hard,1,PRO,1
q_10_q1d_master_0200,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A denotation is a word’s: [4],word class,literal meaning,emotional tone,hidden rhyme,B | literal meaning,Hard,1,PRO,1
q_10_q1d_master_0201,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A connotation is an associated: [4],punctuation,feeling,spelling,tense,B | feeling,Hard,1,PRO,1
q_10_q1d_master_0202,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A rhetorical question usually expects: [4],a noun,no answer,one answer,a date,B | no answer,Hard,1,PRO,1
q_10_q1d_master_0203,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A claim is a writer’s main: [4],date,position,spelling,heading,B | position,Hard,1,PRO,1
q_10_q1d_master_0204,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,Evidence should be: [4],unrelated,relevant,random,hidden,B | relevant,Hard,1,PRO,1
q_10_q1d_master_0205,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A denotation is a word’s: [5],literal meaning,emotional tone,hidden rhyme,word class,A | literal meaning,Hard,1,PRO,1
q_10_q1d_master_0206,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A connotation is an associated: [5],feeling,spelling,tense,punctuation,A | feeling,Hard,1,PRO,1
q_10_q1d_master_0207,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A rhetorical question usually expects: [5],no answer,one answer,a date,a noun,A | no answer,Hard,1,PRO,1
q_10_q1d_master_0208,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A claim is a writer’s main: [5],position,spelling,heading,date,A | position,Hard,1,PRO,1
q_10_q1d_master_0209,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,Evidence should be: [5],relevant,random,hidden,unrelated,A | relevant,Hard,1,PRO,1
q_10_q1d_master_0210,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A denotation is a word’s: [6],emotional tone,hidden rhyme,word class,literal meaning,D | literal meaning,Hard,1,PRO,1
q_10_q1d_master_0211,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A connotation is an associated: [6],spelling,tense,punctuation,feeling,D | feeling,Hard,1,PRO,1
q_10_q1d_master_0212,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A rhetorical question usually expects: [6],one answer,a date,a noun,no answer,D | no answer,Hard,1,PRO,1
q_10_q1d_master_0213,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,A claim is a writer’s main: [6],spelling,heading,date,position,D | position,Hard,1,PRO,1
q_10_q1d_master_0214,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | DENOTATION / CONNOTATION / WRITING,Apply,Evidence should be: [6],random,hidden,unrelated,relevant,D | relevant,Hard,1,PRO,1
sep_10_q1d_master_0013,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | FIGURES OF SPEECH,Topic,,,,,,,,,,1
q_10_q1d_master_0215,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | FIGURES OF SPEECH,Apply,A direct comparison without like/as is a:,alliteration,metaphor,simile,hyperbole,B | metaphor,Easy,1,ELITE,1
q_10_q1d_master_0216,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | FIGURES OF SPEECH,Apply,A comparison using like/as is a:,metaphor,hyperbole,irony,simile,D | simile,Easy,1,ELITE,1
q_10_q1d_master_0217,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | FIGURES OF SPEECH,Apply,Human qualities given to objects form:,assonance,personification,alliteration,metaphor,B | personification,Easy,1,ULTRA,1
q_10_q1d_master_0218,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | FIGURES OF SPEECH,Apply,Deliberate exaggeration is:,simile,metaphor,imagery,hyperbole,D | hyperbole,Medium,1,ULTRA,1
q_10_q1d_master_0219,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | FIGURES OF SPEECH,Apply,Repeated initial consonant sounds form:,irony,alliteration,assonance,metaphor,B | alliteration,Medium,1,ULTRA,1
q_10_q1d_master_0220,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | FIGURES OF SPEECH,Apply,Repeated vowel sounds form:,alliteration,simile,hyperbole,assonance,D | assonance,Medium,1,ULTRA,1
q_10_q1d_master_0221,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | FIGURES OF SPEECH,Apply,Language appealing to senses is:,rhyme,imagery,irony,metaphor,B | imagery,Medium,1,ULTRA,1
q_10_q1d_master_0222,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | FIGURES OF SPEECH,Apply,“Time is a thief” is a:,simile,hyperbole,alliteration,metaphor,D | metaphor,Medium,1,PRO,1
q_10_q1d_master_0223,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | FIGURES OF SPEECH,Apply,“The wind whispered” is:,assonance,personification,simile,irony,B | personification,Hard,1,PRO,1
