question_hash,active,topic,bloom_level,question,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_q1a_master_0104,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,I — your message later.,shall send,sent,send,have sent,A | shall send,Medium,1,ULTRA,1
q_10_q1a_master_0105,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,She — at six tomorrow.,arrived,has arrived,will arrive,arrives,C | will arrive,Medium,1,PRO,1
q_10_q1a_master_0106,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,They — the problem soon.,will solve,solve,solved,have solved,A | will solve,Hard,1,PRO,1
q_10_q1a_master_0107,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,We — our parents next Sunday.,visit,have visited,shall visit,visited,C | shall visit,Hard,1,PRO,1
q_10_q1a_master_0108,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,My sister ____ a letter tomorrow [1].,will cook,cook,cooked,has cooked,A | will cook,Easy,1,ULTRA,1
q_10_q1a_master_0109,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,My brother ____ dinner tonight [2].,has opened,will open,open,opened,B | will open,Easy,1,ULTRA,1
q_10_q1a_master_0110,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,The doctor ____ a movie later [3].,played,has played,will play,play,C | will play,Easy,1,ULTRA,1
q_10_q1a_master_0111,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,The teacher ____ the city next week [4].,plant,planted,has planted,will plant,D | will plant,Easy,1,ULTRA,1
q_10_q1a_master_0112,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,Bilal ____ a letter next month [5].,will finish,finish,finished,has finished,A | will finish,Easy,1,ULTRA,1
q_10_q1a_master_0113,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,Hamza ____ a movie soon [7].,repaired,has repaired,will repair,repair,C | will repair,Easy,1,ULTRA,1
q_10_q1a_master_0114,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,Sara ____ the city on Monday [8].,clean,cleaned,has cleaned,will clean,D | will clean,Easy,1,ULTRA,1
q_10_q1a_master_0115,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,Ali ____ a letter tomorrow [9].,will write,write,wrote,has written,A | will write,Easy,1,ULTRA,1
q_10_q1a_master_0116,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,The officer ____ dinner tonight [10].,has prepared,will prepare,prepare,prepared,B | will prepare,Easy,1,ULTRA,1
q_10_q1a_master_0117,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,My mother ____ a movie later [11].,helped,has helped,will help,help,C | will help,Easy,1,ULTRA,1
q_10_q1a_master_0118,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,My father ____ the city next week [12].,deliver,delivered,has delivered,will deliver,D | will deliver,Easy,1,ULTRA,1
q_10_q1a_master_0119,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,The girl ____ a letter next month [13].,will learn,learn,learned,has learned,A | will learn,Easy,1,ULTRA,1
q_10_q1a_master_0120,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,The boy ____ dinner next Sunday [14].,has visited,will visit,visit,visited,B | will visit,Easy,1,ULTRA,1
q_10_q1a_master_0121,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,The captain ____ a movie soon [15].,carried,has carried,will carry,carry,C | will carry,Easy,1,ULTRA,1
q_10_q1a_master_0122,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,The manager ____ the city on Monday [16].,watch,watched,has watched,will watch,D | will watch,Easy,1,ULTRA,1
q_10_q1a_master_0123,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,The driver ____ a letter tomorrow [17].,will study,study,studied,has studied,A | will study,Easy,1,ULTRA,1
q_10_q1a_master_0124,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,The child ____ dinner tonight [18].,has washed,will wash,wash,washed,B | will wash,Easy,1,ULTRA,1
q_10_q1a_master_0125,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,The farmer ____ a movie later [19].,closed,has closed,will close,close,C | will close,Easy,1,ULTRA,1
q_10_q1a_master_0126,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,The student ____ the city next week [20].,work,worked,has worked,will work,D | will work,Easy,1,ULTRA,1
q_10_q1a_master_0127,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE INDEFINITE,Apply,My sister ____ a letter next month [21].,will cook,cook,cooked,has cooked,A | will cook,Easy,1,ULTRA,1
sep_10_q1a_master_0013,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Topic,,,,,,,,,,1
q_10_q1a_master_0128,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,She — the work by noon.,will have finished,will finish,finished,has finished,A | will have finished,Easy,1,ULTRA,1
q_10_q1a_master_0129,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,They — home by six.,reached,have reached,will have reached,will reach,C | will have reached,Easy,1,ULTRA,1
q_10_q1a_master_0130,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,I — the book by Friday.,shall have read,shall read,read,have read,A | shall have read,Easy,1,ULTRA,1
q_10_q1a_master_0131,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,We — the project by next month.,completed,have completed,shall have completed,shall complete,C | shall have completed,Medium,1,ULTRA,1
q_10_q1a_master_0132,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,He — ten years here by 2030.,will have spent,will spend,spent,has spent,A | will have spent,Medium,1,ULTRA,1
q_10_q1a_master_0133,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,The train — before midnight.,arrived,has arrived,will have arrived,will arrive,C | will have arrived,Medium,1,ULTRA,1
q_10_q1a_master_0134,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,She — her degree by then.,will have earned,will earn,earned,has earned,A | will have earned,Medium,1,ULTRA,1
q_10_q1a_master_0135,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,They — the bridge by June.,built,have built,will have built,will build,C | will have built,Medium,1,PRO,1
q_10_q1a_master_0136,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,I — the task before you return.,shall have done,shall do,did,have done,A | shall have done,Hard,1,PRO,1
q_10_q1a_master_0137,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,We — dinner by eight.,finished,have finished,shall have finished,shall finish,C | shall have finished,Hard,1,PRO,1
q_10_q1a_master_0138,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,The farmer ____ a movie by tomorrow [1].,closed,has closed,will have closed,will close,C | will have closed,Hard,1,PRO,1
q_10_q1a_master_0139,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,The student ____ the city by tomorrow [2].,will work,worked,has worked,will have worked,D | will have worked,Hard,1,PRO,1
q_10_q1a_master_0140,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,My sister ____ a letter by tomorrow [3].,will have cooked,will cook,cooked,has cooked,A | will have cooked,Hard,1,PRO,1
q_10_q1a_master_0141,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,My brother ____ dinner by tomorrow [4].,has opened,will have opened,will open,opened,B | will have opened,Hard,1,PRO,1
q_10_q1a_master_0142,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,The doctor ____ a movie by tomorrow [5].,played,has played,will have played,will play,C | will have played,Hard,1,PRO,1
q_10_q1a_master_0143,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,The teacher ____ the city by tomorrow [6].,will plant,planted,has planted,will have planted,D | will have planted,Hard,1,PRO,1
q_10_q1a_master_0144,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,Bilal ____ a letter by tomorrow [7].,will have finished,will finish,finished,has finished,A | will have finished,Hard,1,PRO,1
q_10_q1a_master_0145,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,Ayesha ____ dinner by tomorrow [8].,has read,will have read,will read,read,B | will have read,Hard,1,PRO,1
q_10_q1a_master_0146,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,Hamza ____ a movie by tomorrow [9].,repaired,has repaired,will have repaired,will repair,C | will have repaired,Hard,1,PRO,1
q_10_q1a_master_0147,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,Sara ____ the city by tomorrow [10].,will clean,cleaned,has cleaned,will have cleaned,D | will have cleaned,Hard,1,PRO,1
q_10_q1a_master_0148,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,Ali ____ a letter by tomorrow [11].,will have written,will write,wrote,has written,A | will have written,Hard,1,PRO,1
q_10_q1a_master_0149,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,The officer ____ dinner by tomorrow [12].,has prepared,will have prepared,will prepare,prepared,B | will have prepared,Hard,1,PRO,1
q_10_q1a_master_0150,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,My mother ____ a movie by tomorrow [13].,helped,has helped,will have helped,will help,C | will have helped,Hard,1,PRO,1
q_10_q1a_master_0151,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,My father ____ the city by tomorrow [14].,will deliver,delivered,has delivered,will have delivered,D | will have delivered,Hard,1,PRO,1
q_10_q1a_master_0152,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,The girl ____ a letter by tomorrow [15].,will have learned,will learn,learned,has learned,A | will have learned,Hard,1,PRO,1
q_10_q1a_master_0153,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,The boy ____ dinner by tomorrow [16].,has visited,will have visited,will visit,visited,B | will have visited,Hard,1,PRO,1
q_10_q1a_master_0154,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,The captain ____ a movie by tomorrow [17].,carried,has carried,will have carried,will carry,C | will have carried,Hard,1,PRO,1
q_10_q1a_master_0155,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,The manager ____ the city by tomorrow [18].,will watch,watched,has watched,will have watched,D | will have watched,Hard,1,PRO,1
q_10_q1a_master_0156,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,The driver ____ a letter by tomorrow [19].,will have studied,will study,studied,has studied,A | will have studied,Hard,1,PRO,1
q_10_q1a_master_0157,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,The child ____ dinner by tomorrow [20].,has washed,will have washed,will wash,washed,B | will have washed,Hard,1,PRO,1
q_10_q1a_master_0158,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT,Apply,The farmer ____ a movie by tomorrow [21].,closed,has closed,will have closed,will close,C | will have closed,Hard,1,PRO,1
sep_10_q1a_master_0014,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Topic,,,,,,,,,,1
q_10_q1a_master_0159,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, the child ____ for 2 years.",had been washing,will have been washing,will be washing,has been washing,B | will have been washing,Hard,1,PRO,1
q_10_q1a_master_0160,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, the farmer ____ for 3 years.",has been closing,had been closing,will have been closing,will be closing,C | will have been closing,Hard,1,PRO,1
q_10_q1a_master_0161,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, the student ____ for 4 years.",will be working,has been working,had been working,will have been working,D | will have been working,Hard,1,PRO,1
q_10_q1a_master_0162,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, my sister ____ for 5 years.",will have been cooking,will be cooking,has been cooking,had been cooking,A | will have been cooking,Hard,1,PRO,1
q_10_q1a_master_0163,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, my brother ____ for 6 years.",had been opening,will have been opening,will be opening,has been opening,B | will have been opening,Hard,1,PRO,1
q_10_q1a_master_0164,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, the doctor ____ for 7 years.",has been playing,had been playing,will have been playing,will be playing,C | will have been playing,Hard,1,PRO,1
q_10_q1a_master_0165,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, the teacher ____ for 8 years.",will be planting,has been planting,had been planting,will have been planting,D | will have been planting,Hard,1,PRO,1
q_10_q1a_master_0166,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, bilal ____ for 9 years.",will have been finishing,will be finishing,has been finishing,had been finishing,A | will have been finishing,Hard,1,PRO,1
q_10_q1a_master_0167,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, ayesha ____ for 10 years.",had been reading,will have been reading,will be reading,has been reading,B | will have been reading,Hard,1,PRO,1
q_10_q1a_master_0168,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, hamza ____ for 11 years.",has been repairing,had been repairing,will have been repairing,will be repairing,C | will have been repairing,Hard,1,PRO,1
q_10_q1a_master_0169,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, sara ____ for 12 years.",will be cleaning,has been cleaning,had been cleaning,will have been cleaning,D | will have been cleaning,Hard,1,PRO,1
q_10_q1a_master_0170,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, ali ____ for 13 years.",will have been writing,will be writing,has been writing,had been writing,A | will have been writing,Hard,1,PRO,1
q_10_q1a_master_0171,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, the officer ____ for 14 years.",had been preparing,will have been preparing,will be preparing,has been preparing,B | will have been preparing,Hard,1,PRO,1
q_10_q1a_master_0172,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, my mother ____ for 15 years.",has been helping,had been helping,will have been helping,will be helping,C | will have been helping,Hard,1,PRO,1
q_10_q1a_master_0173,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, my father ____ for 16 years.",will be delivering,has been delivering,had been delivering,will have been delivering,D | will have been delivering,Hard,1,PRO,1
q_10_q1a_master_0174,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, the girl ____ for 17 years.",will have been learning,will be learning,has been learning,had been learning,A | will have been learning,Hard,1,PRO,1
q_10_q1a_master_0175,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, the boy ____ for 18 years.",had been visiting,will have been visiting,will be visiting,has been visiting,B | will have been visiting,Hard,1,PRO,1
q_10_q1a_master_0176,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, the captain ____ for 19 years.",has been carrying,had been carrying,will have been carrying,will be carrying,C | will have been carrying,Hard,1,PRO,1
q_10_q1a_master_0177,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, the manager ____ for 20 years.",will be watching,has been watching,had been watching,will have been watching,D | will have been watching,Hard,1,PRO,1
q_10_q1a_master_0178,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, the driver ____ for 21 years.",will have been studying,will be studying,has been studying,had been studying,A | will have been studying,Hard,1,PRO,1
q_10_q1a_master_0179,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | FUTURE PERFECT CONTINUOUS,Apply,"By June, the child ____ for 22 years.",had been washing,will have been washing,will be washing,has been washing,B | will have been washing,Hard,1,PRO,1
sep_10_q1a_master_0015,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Topic,,,,,,,,,,1
q_10_q1a_master_0180,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,My mother enjoys ____ every evening [1].,to help,helps,helping,help,C | helping,Medium,1,ULTRA,1
q_10_q1a_master_0181,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,My father enjoys ____ every evening [2].,deliver,to deliver,delivers,delivering,D | delivering,Medium,1,ULTRA,1
q_10_q1a_master_0182,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,The girl enjoys ____ every evening [3].,learning,learn,to learn,learns,A | learning,Medium,1,ULTRA,1
q_10_q1a_master_0183,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,The boy enjoys ____ every evening [4].,visits,visiting,visit,to visit,B | visiting,Medium,1,ULTRA,1
q_10_q1a_master_0184,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,The captain enjoys ____ every evening [5].,to carry,carries,carrying,carry,C | carrying,Medium,1,ULTRA,1
q_10_q1a_master_0185,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,The manager enjoys ____ every evening [6].,watch,to watch,watches,watching,D | watching,Medium,1,ULTRA,1
q_10_q1a_master_0186,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,The driver enjoys ____ every evening [7].,studying,study,to study,studies,A | studying,Medium,1,ULTRA,1
q_10_q1a_master_0187,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,The child enjoys ____ every evening [8].,washes,washing,wash,to wash,B | washing,Medium,1,ULTRA,1
q_10_q1a_master_0188,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,The farmer enjoys ____ every evening [9].,to close,closes,closing,close,C | closing,Medium,1,ULTRA,1
q_10_q1a_master_0189,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,The student enjoys ____ every evening [10].,work,to work,works,working,D | working,Medium,1,ULTRA,1
q_10_q1a_master_0190,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,My sister enjoys ____ every evening [11].,cooking,cook,to cook,cooks,A | cooking,Medium,1,ULTRA,1
q_10_q1a_master_0191,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,My brother enjoys ____ every evening [12].,opens,opening,open,to open,B | opening,Medium,1,ULTRA,1
q_10_q1a_master_0192,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,The doctor enjoys ____ every evening [13].,to play,plays,playing,play,C | playing,Medium,1,ULTRA,1
q_10_q1a_master_0193,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,The teacher enjoys ____ every evening [14].,plant,to plant,plants,planting,D | planting,Medium,1,ULTRA,1
q_10_q1a_master_0194,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,Bilal enjoys ____ every evening [15].,finishing,finish,to finish,finishes,A | finishing,Medium,1,ULTRA,1
q_10_q1a_master_0195,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,Ayesha enjoys ____ every evening [16].,reads,reading,read,to read,B | reading,Medium,1,ULTRA,1
q_10_q1a_master_0196,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,Hamza enjoys ____ every evening [17].,to repair,repairs,repairing,repair,C | repairing,Medium,1,ULTRA,1
q_10_q1a_master_0197,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,Sara enjoys ____ every evening [18].,clean,to clean,cleans,cleaning,D | cleaning,Medium,1,ULTRA,1
q_10_q1a_master_0198,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,Ali enjoys ____ every evening [19].,writing,write,to write,writes,A | writing,Medium,1,ULTRA,1
q_10_q1a_master_0199,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,The officer enjoys ____ every evening [20].,prepares,preparing,prepare,to prepare,B | preparing,Medium,1,ULTRA,1
q_10_q1a_master_0200,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | GERUND / INFINITIVE,Apply,My mother enjoys ____ every evening [21].,to help,helps,helping,help,C | helping,Medium,1,ULTRA,1
sep_10_q1a_master_0016,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Topic,,,,,,,,,,1
q_10_q1a_master_0201,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,You must — the truth.,speaks,speaking,speak,spoke,C | speak,Easy,1,ULTRA,1
q_10_q1a_master_0202,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,We should — the poor.,help,helped,helps,helping,A | help,Easy,1,ULTRA,1
q_10_q1a_master_0203,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,He can — this question.,solves,solving,solve,solved,C | solve,Easy,1,ULTRA,1
q_10_q1a_master_0204,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,May I — your pen?,use,used,uses,using,A | use,Medium,1,ULTRA,1
q_10_q1a_master_0205,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,You ought to — your parents.,obeys,obeying,obey,obeyed,C | obey,Medium,1,ULTRA,1
q_10_q1a_master_0206,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,They might — tomorrow.,come,came,comes,coming,A | come,Medium,1,ULTRA,1
q_10_q1a_master_0207,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,We could — the problem.,solves,solving,solve,solved,C | solve,Medium,1,ULTRA,1
q_10_q1a_master_0208,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,You had better — now.,leave,left,leaves,leaving,A | leave,Medium,1,PRO,1
q_10_q1a_master_0209,1,ENGLISH_B | Q1(a) CORRECT FORM OF VERB | BISE BOARD MASTER 600 | MODALS / BASE FORM,Apply,She would rather — at home.,stays,staying,stay,stayed,C | stay,Hard,1,PRO,1
