question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_chem_ch23_048,1,23.4 Ethanol in Pharmaceutical Industry,Analyze,A medicine contains an organic drug that is poorly soluble in water. Why may ethanol be added?,ایک medicine میں organic drug water میں poorly soluble ہے۔ ethanol کیوں add کیا جا سکتا ہے؟,Ethanol converts the drug into a metal / ethanol drug کو metal میں convert کرتا ہے,Ethanol removes all covalent bonds / ethanol تمام covalent bonds remove کرتا ہے,Ethanol can solubilize many organic drug molecules / ethanol many organic drug molecules کو solubilize کر سکتا ہے,Ethanol always causes precipitation / ethanol ہمیشہ precipitation cause کرتا ہے,C | Ethanol can solubilize many organic drug molecules / ethanol many organic drug molecules کو solubilize کر سکتا ہے,Hard,1,ELITE,1
TOPIC_SEP,1,23.4 Ethanol in Cosmetic Industry,Topic,,,,,,,,,,,1
q_10_chem_ch23_049,1,23.4 Ethanol in Cosmetic Industry,Remember,Which property of ethanol makes it evaporate quickly from cosmetic products?,ethanol کی کون سی property اسے cosmetic products سے quickly evaporate کراتی ہے؟,Low volatility / low volatility,High ionic charge / high ionic charge,Low flammability / low flammability,High volatility / high volatility,D | High volatility / high volatility,Easy,1,PRO,1
q_10_chem_ch23_050,1,23.4 Ethanol in Cosmetic Industry,Remember,Which pair of ethanol properties is highlighted for cosmetic use?,cosmetic use کے لیے ethanol کی کون سی pair of properties highlight کی گئی ہے؟,Antipyretic and sedative / antipyretic اور sedative,Highly volatile and deodorizing / highly volatile اور deodorizing,Strongly alkaline and non-volatile / strongly alkaline اور non-volatile,Metallic and corrosive / metallic اور corrosive,B | Highly volatile and deodorizing / highly volatile اور deodorizing,Easy,1,ULTRA,1
q_10_chem_ch23_051,1,23.4 Ethanol in Cosmetic Industry,Understand,Why is ethanol useful in perfumes and deodorants?,ethanol perfumes اور deodorants میں useful کیوں ہے؟,It remains permanently as a sticky solid / یہ permanently sticky solid رہتا ہے,It dissolves organic ingredients and evaporates quickly / یہ organic ingredients dissolve کرتا ہے اور quickly evaporate ہوتا ہے,It converts perfume into water / یہ perfume کو water میں convert کرتا ہے,It prevents any fragrance from spreading / یہ fragrance کو spread ہونے سے روکتا ہے,B | It dissolves organic ingredients and evaporates quickly / یہ organic ingredients dissolve کرتا ہے اور quickly evaporate ہوتا ہے,Medium,1,PRO,1
q_10_chem_ch23_052,1,23.4 Ethanol in Cosmetic Industry,Understand,Which additional properties support ethanol's use in hygiene products?,کون سی additional properties hygiene products میں ethanol کے use کو support کرتی ہیں؟,Magnetic and radioactive properties / magnetic اور radioactive properties,Strongly acidic and oxidizing properties / strongly acidic اور oxidizing properties,Low volatility and high viscosity / low volatility اور high viscosity,Refreshing and antimicrobial properties / refreshing اور antimicrobial properties,D | Refreshing and antimicrobial properties / refreshing اور antimicrobial properties,Medium,1,PRO,1
q_10_chem_ch23_053,1,23.4 Ethanol in Cosmetic Industry,Analyze,Which product list contains only items in which ethanol is mentioned as useful in the cosmetic or hygiene industry?,کون سی product list صرف ان items پر مشتمل ہے جن میں ethanol cosmetic یا hygiene industry میں useful mentioned ہے؟,"Fertilizers, bitumen, diesel and cement / fertilizers، bitumen، diesel اور cement","Perfumes, deodorants, after-shave lotions and hair-styling products / perfumes، deodorants، after-shave lotions اور hair-styling products","Steel, glass, sodium chloride and kerosene / steel، glass، sodium chloride اور kerosene","Ammonia, sulphuric acid, limestone and coal / ammonia، sulphuric acid، limestone اور coal","B | Perfumes, deodorants, after-shave lotions and hair-styling products / perfumes، deodorants، after-shave lotions اور hair-styling products",Hard,1,ELITE,1
TOPIC_SEP,1,23.5 Alcohols in Daily Life and Safety,Topic,,,,,,,,,,,1
q_10_chem_ch23_054,1,23.5 Alcohols in Daily Life and Safety,Remember,In what form is ethanol commonly included in a first-aid kit?,first-aid kit میں ethanol commonly کس form میں شامل ہوتی ہے؟,Bitumen / bitumen,Kerosene / kerosene,Ammonium nitrate / ammonium nitrate,Methylated spirit / methylated spirit,D | Methylated spirit / methylated spirit,Easy,1,PRO,1
q_10_chem_ch23_055,1,23.5 Alcohols in Daily Life and Safety,Remember,Which property makes ethanol suitable for cleaning wounds?,کون سی property ethanol کو wounds clean کرنے کے لیے suitable بناتی ہے؟,High viscosity / high viscosity,Low volatility / low volatility,Metallic character / metallic character,Antiseptic property / antiseptic property,D | Antiseptic property / antiseptic property,Easy,1,ULTRA,1
q_10_chem_ch23_056,1,23.5 Alcohols in Daily Life and Safety,Understand,Why is ethanol useful as a solvent in perfumes?,ethanol perfumes میں solvent کے طور پر useful کیوں ہے؟,It reacts with every fragrance to form a salt / یہ ہر fragrance کے ساتھ react کر کے salt بناتا ہے,It cannot dissolve organic compounds / یہ organic compounds dissolve نہیں کر سکتا,It is completely non-volatile / یہ completely non-volatile ہے,It can dissolve many organic compounds that are insoluble in water / یہ many organic compounds dissolve کر سکتا ہے جو water میں insoluble ہیں,D | It can dissolve many organic compounds that are insoluble in water / یہ many organic compounds dissolve کر سکتا ہے جو water میں insoluble ہیں,Medium,1,PRO,1
q_10_chem_ch23_057,1,23.5 Alcohols in Daily Life and Safety,Understand,Which industrial use of ethanol is mentioned in relation to vinegar and other organic compounds?,vinegar اور other organic compounds کے relation میں ethanol کا کون سا industrial use mentioned ہے؟,It acts only as a metal coating / یہ صرف metal coating کے طور پر act کرتا ہے,It serves as a feedstock / یہ feedstock کے طور پر serve کرتا ہے,It is used to produce refinery gas / یہ refinery gas produce کرنے کے لیے use ہوتا ہے,It replaces all catalysts / یہ تمام catalysts replace کرتا ہے,B | It serves as a feedstock / یہ feedstock کے طور پر serve کرتا ہے,Medium,1,PRO,1
q_10_chem_ch23_058,1,23.5 Alcohols in Daily Life and Safety,Understand,Which alcohol is added to petrol to improve combustion according to the exercise?,exercise کے مطابق combustion improve کرنے کے لیے petrol میں کون سا alcohol add کیا جاتا ہے؟,Propanol / propanol,Propan-2-ol / propan-2-ol,Methanol / methanol,Ethanol / ethanol,D | Ethanol / ethanol,Medium,1,PRO,1
q_10_chem_ch23_059,1,23.5 Alcohols in Daily Life and Safety,Apply,"A liquid is required for wound dressing, antiseptic use and dissolving organic substances in perfumes. Which substance best fits these uses?",ایک liquid wound dressing، antiseptic use اور perfumes میں organic substances dissolve کرنے کے لیے required ہے۔ کون سا substance best fit کرتا ہے؟,Bitumen / bitumen,Ethanol / ethanol,Fuel oil / fuel oil,Calcium carbonate / calcium carbonate,B | Ethanol / ethanol,Medium,1,ELITE,1
q_10_chem_ch23_060,1,23.5 Alcohols in Daily Life and Safety,Analyze,Which statement best reflects the chapter's safety warning about drinking ethyl alcohol?,کون سا statement drinking ethyl alcohol کے بارے میں chapter کی safety warning کو best reflect کرتا ہے؟,It is completely harmless in all quantities / یہ تمام quantities میں completely harmless ہے,It has no effect on behaviour or health / اس کا behaviour یا health پر کوئی effect نہیں,"It can cause hangover, poisoning, accidents, risky behaviour and many long-term diseases / یہ hangover، poisoning، accidents، risky behaviour اور many long-term diseases cause کر سکتی ہے",It prevents all chronic diseases / یہ تمام chronic diseases prevent کرتی ہے,"C | It can cause hangover, poisoning, accidents, risky behaviour and many long-term diseases / یہ hangover، poisoning، accidents، risky behaviour اور many long-term diseases cause کر سکتی ہے",Hard,1,ELITE,1
