question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch6_057,,6.6-6.7 Atmospheric Pressure and Barometer,Remember,"At a height of about 30 km, atmospheric pressure falls to approximately:",تقریباً 30 km کی بلندی پر فضائی دباؤ تقریباً کتنا رہ جاتا ہے؟,1 kPa / 1 کلو پاسکل,55 kPa / 55 کلو پاسکل,100 kPa / 100 کلو پاسکل,760 kPa / 760 کلو پاسکل,A | 1 kPa / 1 کلو پاسکل,Easy,1,high,
q_9_phy_ch6_058,,6.6-6.7 Atmospheric Pressure and Barometer,Remember,Instruments that measure atmospheric pressure are called:,فضائی دباؤ ناپنے والے آلات کیا کہلاتے ہیں؟,Barometers / بارومیٹر,Manometers only / صرف مینومیٹر,Galvanometers / گیلوانومیٹر,Spring scales / سپرنگ ترازو,A | Barometers / بارومیٹر,Easy,1,high,
q_9_phy_ch6_059,,6.6-6.7 Atmospheric Pressure and Barometer,Remember,A simple mercury barometer measures atmospheric pressure by the height of which column?,سادہ پارہ بارومیٹر فضائی دباؤ کس کالم کی بلندی سے ناپتا ہے؟,Mercury column / پارہ کالم,Water column only / صرف پانی کا کالم,Oil column only / صرف تیل کا کالم,Air column only / صرف ہوا کا کالم,A | Mercury column / پارہ کالم,Easy,1,high,
q_9_phy_ch6_060,,6.6-6.7 Atmospheric Pressure and Barometer,Understand,What is the condition of the space above mercury in the glass tube of a simple mercury barometer?,سادہ پارہ بارومیٹر کے شیشے کے نلکے میں پارہ کے اوپر والی جگہ کی حالت کیا ہوتی ہے؟,"Completely empty, pressure almost zero / مکمل خالی، دباؤ تقریباً صفر",Full of compressed air / دبی ہوئی ہوا سے بھری ہوئی,Full of water vapour / آبی بخارات سے بھری ہوئی,Full of oil / تیل سے بھری ہوئی,"A | Completely empty, pressure almost zero / مکمل خالی، دباؤ تقریباً صفر",Medium,1,high,
q_9_phy_ch6_061,,6.6-6.7 Atmospheric Pressure and Barometer,Remember,"At sea level, the height of mercury column in a barometer is:",سطح سمندر پر بارومیٹر میں پارہ کالم کی بلندی کتنی ہوتی ہے؟,760 mm / 760 ملی میٹر,76 mm / 76 ملی میٹر,10.3 mm / 10.3 ملی میٹر,55 mm / 55 ملی میٹر,A | 760 mm / 760 ملی میٹر,Easy,1,high,
q_9_phy_ch6_062,,6.6-6.7 Atmospheric Pressure and Barometer,Apply,"If mercury in a sea-level barometer is replaced by water of density 1000 kg m⁻³, what height of water column is needed?",اگر سطح سمندر کے بارومیٹر میں پارہ کی جگہ density = 1000 kg m⁻³ والا پانی استعمال کیا جائے تو پانی کے کالم کی مطلوبہ بلندی کیا ہو گی؟,10.3 m / 10.3 میٹر,760 mm / 760 ملی میٹر,1.03 m / 1.03 میٹر,55 m / 55 میٹر,A | 10.3 m / 10.3 میٹر,Medium,1,high,
q_9_phy_ch6_063,,6.6-6.7 Atmospheric Pressure and Barometer,Analyze,"If some air remains trapped at the top of the mercury column of a barometer, what will happen to the mercury height?",اگر بارومیٹر کے پارہ کالم کے اوپر کچھ ہوا پھنس جائے تو پارہ کی بلندی پر کیا اثر ہو گا؟,It will become smaller than the correct height / یہ درست بلندی سے کم ہو جائے گی,It will become exactly 760 mm always / یہ ہمیشہ بالکل 760 mm ہو جائے گی,It will become infinite / یہ لامحدود ہو جائے گی,It will not be affected at all / اس پر کوئی اثر نہیں ہو گا,A | It will become smaller than the correct height / یہ درست بلندی سے کم ہو جائے گی,Hard,1,high,
q_9_phy_ch6_064,,6.6-6.7 Atmospheric Pressure and Barometer,Analyze,"If the end of the glass tube in a simple barometer is not properly sealed and air leaks in, what will be the main effect?",اگر سادہ بارومیٹر کے شیشے کے نلکے کا سرا درست طور پر بند نہ ہو اور ہوا اندر داخل ہو جائے تو بنیادی اثر کیا ہو گا؟,The barometer will give an incorrect low reading / بارومیٹر غلط کم قرأت دے گا,The mercury column will rise without limit / پارہ کالم حد کے بغیر اوپر جائے گا,The pressure will become double exactly / دباؤ بالکل دو گنا ہو جائے گا,The density of mercury will become zero / پارہ کی کثافت صفر ہو جائے گی,A | The barometer will give an incorrect low reading / بارومیٹر غلط کم قرأت دے گا,Hard,1,high,
,1,6.8 Weather Indicator and Manometer,,,,,,,,,,,,1
q_9_phy_ch6_065,,6.8 Weather Indicator and Manometer,Understand,What does a fall in atmospheric pressure often indicate in weather forecasting?,موسمی پیش گوئی میں فضائی دباؤ کی کمی عموماً کس بات کی علامت ہوتی ہے؟,Rain clouds are on the way / بارش کے بادل آنے والے ہیں,Air is becoming denser / ہوا زیادہ کثیف ہو رہی ہے,Mercury is becoming solid / پارہ ٹھوس ہو رہا ہے,Pressure has stopped fluctuating / دباؤ میں اتار چڑھاؤ رک گیا ہے,A | Rain clouds are on the way / بارش کے بادل آنے والے ہیں,Medium,1,high,
q_9_phy_ch6_066,,6.8 Weather Indicator and Manometer,Understand,Why does atmospheric pressure become low in cloudy regions?,بادلوں والے علاقوں میں فضائی دباؤ کم کیوں ہو جاتا ہے؟,Water vapours decrease air density / آبی بخارات ہوا کی کثافت کم کر دیتے ہیں,Water vapours increase mercury density / آبی بخارات پارہ کی کثافت بڑھا دیتے ہیں,Air becomes completely absent / ہوا مکمل طور پر غائب ہو جاتی ہے,Gravity becomes zero / کشش ثقل صفر ہو جاتی ہے,A | Water vapours decrease air density / آبی بخارات ہوا کی کثافت کم کر دیتے ہیں,Medium,1,high,
q_9_phy_ch6_067,,6.8 Weather Indicator and Manometer,Remember,A simple manometer consists of a U-shaped glass tube containing:,سادہ مینومیٹر U شکل کے شیشے کے نلکے پر مشتمل ہوتا ہے جس میں کیا ہوتا ہے؟,Mercury / پارہ,Sand / ریت,Oil vapour / تیل کے بخارات,Steel springs / فولادی سپرنگ,A | Mercury / پارہ,Easy,1,high,
q_9_phy_ch6_068,,6.8 Weather Indicator and Manometer,Analyze,"In a U-tube manometer connected to a gas cylinder, the mercury level in the short arm is lower than that in the long arm. What does this show?",گیس سلنڈر سے جڑے U-نلکی مینومیٹر میں چھوٹے بازو میں پارہ کی سطح لمبے بازو سے کم ہے۔ یہ کیا ظاہر کرتا ہے؟,Unknown pressure is greater than atmospheric pressure / نامعلوم دباؤ فضائی دباؤ سے زیادہ ہے,Unknown pressure is less than atmospheric pressure / نامعلوم دباؤ فضائی دباؤ سے کم ہے,Both pressures are zero / دونوں دباؤ صفر ہیں,The tube has no mercury / نلکی میں پارہ نہیں ہے,A | Unknown pressure is greater than atmospheric pressure / نامعلوم دباؤ فضائی دباؤ سے زیادہ ہے,Hard,1,high,
q_9_phy_ch6_069,,6.8 Weather Indicator and Manometer,Analyze,"In a U-tube manometer, the mercury level in the short arm is higher than that in the long arm. What does this show?",U-نلکی مینومیٹر میں چھوٹے بازو میں پارہ کی سطح لمبے بازو سے زیادہ ہے۔ یہ کیا ظاہر کرتا ہے؟,Unknown pressure is less than atmospheric pressure / نامعلوم دباؤ فضائی دباؤ سے کم ہے,Unknown pressure is greater than atmospheric pressure / نامعلوم دباؤ فضائی دباؤ سے زیادہ ہے,The two open ends have different gravity / دونوں کھلے سروں پر کشش ثقل مختلف ہے,The mercury density is zero / پارہ کی کثافت صفر ہے,A | Unknown pressure is less than atmospheric pressure / نامعلوم دباؤ فضائی دباؤ سے کم ہے,Hard,1,high,
,1,6.9 Pascal's Law and Hydraulic Systems,,,,,,,,,,,,1
q_9_phy_ch6_070,,6.9 Pascal's Law and Hydraulic Systems,Remember,Pascal's law states that pressure applied at one point in an enclosed fluid is transmitted:,پاسکل کا قانون بیان کرتا ہے کہ بند سیال میں ایک نقطے پر لگایا گیا دباؤ کیسے منتقل ہوتا ہے؟,Equally to all parts without loss / بغیر کمی کے تمام حصوں تک برابر,Only upward / صرف اوپر کی طرف,Only to the nearest wall / صرف قریبی دیوار تک,After becoming zero / صفر ہو کر,A | Equally to all parts without loss / بغیر کمی کے تمام حصوں تک برابر,Easy,1,high,
q_9_phy_ch6_071,,6.9 Pascal's Law and Hydraulic Systems,Understand,Pressure applied to an enclosed fluid is:,بند سیال پر لگایا گیا دباؤ کیا ہوتا ہے؟,Increased and applied to every part / بڑھا کر ہر حصے پر لگایا جاتا ہے,Diminished and transmitted to the walls / کم کر کے دیواروں تک منتقل کیا جاتا ہے,Increased in proportion to mass and then transmitted / کمیت کے تناسب سے بڑھا کر منتقل کیا جاتا ہے,Transmitted unchanged to every portion and the walls / ہر حصے اور دیواروں تک بغیر تبدیلی منتقل ہوتا ہے,D | Transmitted unchanged to every portion and the walls / ہر حصے اور دیواروں تک بغیر تبدیلی منتقل ہوتا ہے,Medium,1,high,
q_9_phy_ch6_072,,6.9 Pascal's Law and Hydraulic Systems,Remember,The principle of a hydraulic press is based on:,ہائیڈرولک پریس کا اصول کس قانون پر مبنی ہے؟,Hooke's law / ہوک کا قانون,Pascal's law / پاسکل کا قانون,Principle of conservation of energy / توانائی کے بقائے کا اصول,Principle of conservation of momentum / مومنٹم کے بقائے کا اصول,B | Pascal's law / پاسکل کا قانون,Easy,1,high,
q_9_phy_ch6_073,,6.9 Pascal's Law and Hydraulic Systems,Understand,Why is a hydraulic press called a force multiplier?,ہائیڈرولک پریس کو قوت بڑھانے والا نظام کیوں کہا جاتا ہے؟,A small force on a smaller piston produces a large force on a larger piston / چھوٹے پسٹن پر کم قوت بڑے پسٹن پر بڑی قوت پیدا کرتی ہے,It removes all liquid / یہ سارا مائع ختم کر دیتا ہے,It decreases pressure to zero / یہ دباؤ صفر کر دیتا ہے,It makes springs inelastic / یہ سپرنگز کو غیر لچک دار بنا دیتا ہے,A | A small force on a smaller piston produces a large force on a larger piston / چھوٹے پسٹن پر کم قوت بڑے پسٹن پر بڑی قوت پیدا کرتی ہے,Medium,1,high,
q_9_phy_ch6_074,,6.9 Pascal's Law and Hydraulic Systems,Remember,Which of the following is listed as a useful hydraulic system?,درج ذیل میں سے کون سا مفید ہائیڈرولک نظام کے طور پر بیان کیا گیا ہے؟,Hydraulic press / ہائیڈرولک پریس,Mercury barometer / پارہ بارومیٹر,Spring scale only / صرف سپرنگ ترازو,Balance wheel only / صرف بیلنس وہیل,A | Hydraulic press / ہائیڈرولک پریس,Easy,1,high,
q_9_phy_ch6_075,,6.9 Pascal's Law and Hydraulic Systems,Remember,Which liquid is filled in the hydraulic brake system described in the chapter?,باب میں بیان کردہ ہائیڈرولک بریک نظام میں کون سا مائع بھرا ہوتا ہے؟,Oil / تیل,Mercury / پارہ,Molten metal / پگھلی ہوئی دھات,Alcohol vapour / الکحل کے بخارات,A | Oil / تیل,Easy,1,high,
q_9_phy_ch6_076,,6.9 Pascal's Law and Hydraulic Systems,Understand,"When the brake pedal is pushed in a hydraulic brake system, what transmits pressure to the larger pistons?",ہائیڈرولک بریک نظام میں بریک پیڈل دبانے پر دباؤ بڑے پسٹنوں تک کون منتقل کرتا ہے؟,Brake liquid or oil / بریک مائع یا تیل,Air outside the tyre / ٹائر کے باہر کی ہوا,The tyre rubber only / صرف ٹائر کا ربڑ,A spring scale / سپرنگ ترازو,A | Brake liquid or oil / بریک مائع یا تیل,Medium,1,high,
q_9_phy_ch6_077,,6.9 Pascal's Law and Hydraulic Systems,Understand,What slows down a vehicle in the hydraulic brake system?,ہائیڈرولک بریک نظام میں گاڑی کو کیا سست کرتا ہے؟,Friction between brake pads and discs or drums / بریک پیڈز اور ڈسکس یا ڈرمز کے درمیان رگڑ,Decrease in atmospheric pressure only / صرف فضائی دباؤ میں کمی,Increase in density of air / ہوا کی کثافت میں اضافہ,Expansion of mercury column / پارہ کالم کا پھیلاؤ,A | Friction between brake pads and discs or drums / بریک پیڈز اور ڈسکس یا ڈرمز کے درمیان رگڑ,Medium,1,high,
q_9_phy_ch6_078,,6.9 Pascal's Law and Hydraulic Systems,Analyze,"In a hydraulic press, diameters of pistons are 5 cm and 25 cm, and 160 N is applied on the smaller piston. How much weight can be lifted by the larger piston?",ہائیڈرولک پریس میں پسٹنوں کے قطر 5 cm اور 25 cm ہیں اور چھوٹے پسٹن پر 160 N قوت لگائی جاتی ہے۔ بڑا پسٹن کتنا وزن اٹھا سکتا ہے؟,4000 N / 4000 نیوٹن,160 N / 160 نیوٹن,800 N / 800 نیوٹن,40 N / 40 نیوٹن,A | 4000 N / 4000 نیوٹن,Hard,1,high,
q_9_phy_ch6_079,,6.9 Pascal's Law and Hydraulic Systems,Apply,"In a hydraulic brake system, 500 N acts normally on a piston of area 5 cm². What pressure is transferred to the brake oil?",ہائیڈرولک بریک نظام میں area = 5 cm² والے پسٹن پر 500 N عمودی قوت لگتی ہے۔ بریک آئل تک منتقل ہونے والا دباؤ کیا ہو گا؟,1.0 × 10⁶ N m⁻² / 1.0 × 10⁶ نیوٹن فی مربع میٹر,1.0 × 10³ N m⁻² / 1.0 × 10³ نیوٹن فی مربع میٹر,500 N m⁻² / 500 نیوٹن فی مربع میٹر,20 N m⁻² / 20 نیوٹن فی مربع میٹر,A | 1.0 × 10⁶ N m⁻² / 1.0 × 10⁶ نیوٹن فی مربع میٹر,Medium,1,high,
q_9_phy_ch6_080,,6.9 Pascal's Law and Hydraulic Systems,Analyze,"If the pressure transferred to brake oil is 1.0 × 10⁶ N m⁻² and the second piston area is 20 cm², what force acts on the second piston?",اگر بریک آئل تک منتقل دباؤ 1.0 × 10⁶ N m⁻² ہو اور دوسرے پسٹن کا رقبہ 20 cm² ہو تو دوسرے پسٹن پر کتنی قوت لگے گی؟,2000 N / 2000 نیوٹن,500 N / 500 نیوٹن,1000 N / 1000 نیوٹن,20 N / 20 نیوٹن,A | 2000 N / 2000 نیوٹن,Hard,1,high,
q_9_phy_ch6_081,,6.9 Pascal's Law and Hydraulic Systems,Analyze,"If pressure in a hydraulic press is increased by an additional 10 N cm⁻² and the output platform area is 50 cm², how much extra load is supported?",اگر ہائیڈرولک پریس میں دباؤ 10 N cm⁻² مزید بڑھایا جائے اور آؤٹ پٹ پلیٹ فارم کا رقبہ 50 cm² ہو تو کتنا اضافی بوجھ سہارا جائے گا؟,500 N / 500 نیوٹن,50 N / 50 نیوٹن,5 N / 5 نیوٹن,5000 N / 5000 نیوٹن,A | 500 N / 500 نیوٹن,Hard,1,high,
q_9_phy_ch6_082,,6.9 Pascal's Law and Hydraulic Systems,Analyze,Why are liquids useful in hydraulic systems?,مائعات ہائیڈرولک نظاموں میں مفید کیوں ہوتے ہیں؟,They do not absorb supplied energy and are incompressible / وہ دی گئی توانائی جذب نہیں کرتے اور ناقابلِ دباؤ ہوتے ہیں,They become completely elastic solids / وہ مکمل لچک دار ٹھوس بن جاتے ہیں,They reduce all pressure to zero / وہ سارا دباؤ صفر کر دیتے ہیں,They only transmit pressure upward / وہ دباؤ صرف اوپر منتقل کرتے ہیں,A | They do not absorb supplied energy and are incompressible / وہ دی گئی توانائی جذب نہیں کرتے اور ناقابلِ دباؤ ہوتے ہیں,Hard,1,high,
