question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_bio_ch6_046,1,6.3 Male Reproductive System,Remember,What is the function of the testes?,خصیوں کا کام کیا ہے؟,To store eggs and produce oestrogen / بیضے ذخیرہ کرنا اور ایسٹروجن بنانا,To transport eggs to the uterus / بیضوں کو رحم تک پہنچانا,To connect the cervix to the outside / سروکس کو باہر سے ملانا,To produce sperm and testosterone / سپرم اور ٹیسٹوسٹیرون بنانا,D | To produce sperm and testosterone / سپرم اور ٹیسٹوسٹیرون بنانا,Easy,1,PRO,1
q_10_bio_ch6_047,1,6.3 Male Reproductive System,Remember,What occurs in the epididymis?,ایپی ڈیڈائمس میں کیا ہوتا ہے؟,Eggs are fertilized / بیضے بارآور ہوتے ہیں,Testosterone is transported to the ovaries / ٹیسٹوسٹیرون بیضہ دانیوں تک پہنچایا جاتا ہے,Sperms are stored and matured / سپرمز ذخیرہ اور بالغ ہوتے ہیں,The uterus prepares for implantation / رحم امپلانٹیشن کے لیے تیار ہوتا ہے,C | Sperms are stored and matured / سپرمز ذخیرہ اور بالغ ہوتے ہیں,Easy,1,ULTRA,1
q_10_bio_ch6_048,1,6.3 Male Reproductive System,Understand,What is the function of the vas deferens?,واس ڈیفرینس کا کام کیا ہے؟,To transport eggs from the ovaries to the uterus / بیضوں کو بیضہ دانیوں سے رحم تک پہنچانا,To produce testosterone in the testes / خصیوں میں ٹیسٹوسٹیرون بنانا,To transport mature sperms from the epididymis to the urethra / بالغ سپرمز کو ایپی ڈیڈائمس سے یوریتھرا تک پہنچانا,To connect the cervix to the outside / سروکس کو باہر سے ملانا,C | To transport mature sperms from the epididymis to the urethra / بالغ سپرمز کو ایپی ڈیڈائمس سے یوریتھرا تک پہنچانا,Medium,1,PRO,1
q_10_bio_ch6_049,1,6.3 Male Reproductive System,Understand,What do the seminal vesicles produce?,سیمینل ویسیکلز کیا بناتے ہیں؟,A sugary fluid that nourishes sperm / ایک شکری سیال جو سپرم کو غذائیت دیتا ہے,Ova and progesterone / بیضے اور پروجیسٹرون,A fluid that destroys sperm / ایک سیال جو سپرم کو تباہ کرتا ہے,The hormone GnRH / ہارمون GnRH,A | A sugary fluid that nourishes sperm / ایک شکری سیال جو سپرم کو غذائیت دیتا ہے,Medium,1,ULTRA,1
q_10_bio_ch6_050,1,6.3 Male Reproductive System,Understand,Where is the prostate gland located and what does it add to semen?,پروسٹیٹ غدود کہاں واقع ہے اور منی میں کیا شامل کرتا ہے؟,Inside the ovary; it adds oestrogen / بیضہ دانی کے اندر؛ یہ ایسٹروجن شامل کرتا ہے,Above the uterus; it adds eggs / رحم کے اوپر؛ یہ بیضے شامل کرتا ہے,Below the bladder; it adds protective fluid / مثانے کے نیچے؛ یہ حفاظتی سیال شامل کرتا ہے,Inside the epididymis; it adds testosterone / ایپی ڈیڈائمس کے اندر؛ یہ ٹیسٹوسٹیرون شامل کرتا ہے,C | Below the bladder; it adds protective fluid / مثانے کے نیچے؛ یہ حفاظتی سیال شامل کرتا ہے,Medium,1,ULTRA,1
q_10_bio_ch6_051,1,6.3 Male Reproductive System,Understand,Which tube inside the penis carries semen and urine to the outside of the body?,عضوِ تناسل کے اندر کون سی نالی منی اور پیشاب کو جسم سے باہر لے جاتی ہے؟,Vas deferens / واس ڈیفرینس,Fallopian tube / فلوپین نالی,Urethra / یوریتھرا,Cervix / سروکس,C | Urethra / یوریتھرا,Medium,1,PRO,1
q_10_bio_ch6_052,1,6.3 Male Reproductive System,Understand,Which male reproductive organ transfers sperm into the female reproductive tract?,نر کا کون سا تولیدی عضو سپرم کو مادہ کی تولیدی نالی میں منتقل کرتا ہے؟,Epididymis / ایپی ڈیڈائمس,Prostate gland / پروسٹیٹ غدود,Testis / خصیہ,Penis / عضوِ تناسل,D | Penis / عضوِ تناسل,Medium,1,ULTRA,1
TOPIC_SEP,1,6.3 Female Reproductive System,Topic,,,,,,,,,,,1
q_10_bio_ch6_053,1,6.3 Female Reproductive System,Remember,What do the ovaries produce?,بیضہ دانیاں کیا بناتی ہیں؟,"Sperm, testosterone, and semen / سپرم، ٹیسٹوسٹیرون، اور منی","Eggs, oestrogen, and progesterone / بیضے، ایسٹروجن، اور پروجیسٹرون",Only protective fluid / صرف حفاظتی سیال,Only GnRH and FSH / صرف GnRH اور FSH,"B | Eggs, oestrogen, and progesterone / بیضے، ایسٹروجن، اور پروجیسٹرون",Easy,1,PRO,1
q_10_bio_ch6_054,1,6.3 Female Reproductive System,Remember,What is the transport function of the Fallopian tubes?,فلوپین نالیوں کا ترسیلی کام کیا ہے؟,They carry eggs from the ovaries to the uterus / یہ بیضوں کو بیضہ دانیوں سے رحم تک پہنچاتی ہیں,They carry sperm from the epididymis to the urethra / یہ سپرم کو ایپی ڈیڈائمس سے یوریتھرا تک پہنچاتی ہیں,They carry urine from the bladder to the outside / یہ پیشاب کو مثانے سے باہر لے جاتی ہیں,They carry hormones from the pituitary to the testes / یہ ہارمونز کو پیٹیوٹری سے خصیوں تک پہنچاتی ہیں,A | They carry eggs from the ovaries to the uterus / یہ بیضوں کو بیضہ دانیوں سے رحم تک پہنچاتی ہیں,Easy,1,ULTRA,1
q_10_bio_ch6_055,1,6.3 Female Reproductive System,Understand,What is the function of the Fallopian tubes emphasized in the exercise?,مشق میں فلوپین نالیوں کے کس کام پر زور دیا گیا ہے؟,They store eggs / یہ بیضے ذخیرہ کرتی ہیں,They secrete oestrogen / یہ ایسٹروجن خارج کرتی ہیں,They are the site of fertilization / یہ فرٹیلائزیشن کی جگہ ہیں,They transport sperm to the testes / یہ سپرم کو خصیوں تک لے جاتی ہیں,C | They are the site of fertilization / یہ فرٹیلائزیشن کی جگہ ہیں,Medium,1,PRO,1
q_10_bio_ch6_056,1,6.3 Female Reproductive System,Understand,What is the function of the uterus?,رحم کا کام کیا ہے؟,Sperms are produced and matured there / وہاں سپرم بنتے اور بالغ ہوتے ہیں,Eggs are stored before oogenesis / اووجینیسیس سے پہلے وہاں بیضے ذخیرہ ہوتے ہیں,Testosterone is produced there / وہاں ٹیسٹوسٹیرون بنتا ہے,A fertilized egg implants and develops into a foetus there / وہاں بارآور بیضہ نصب ہو کر جنین میں نشوونما پاتا ہے,D | A fertilized egg implants and develops into a foetus there / وہاں بارآور بیضہ نصب ہو کر جنین میں نشوونما پاتا ہے,Medium,1,PRO,1
q_10_bio_ch6_057,1,6.3 Female Reproductive System,Understand,What is the cervix?,سروکس کیا ہے؟,A gland behind the bladder / مثانے کے پیچھے ایک غدود,A tube attached to each testis / ہر خصیے سے جڑی ایک نالی,A fluid-filled sac in the ovary / بیضہ دانی میں سیال بھری تھیلی,"The lower, narrow part of the uterus / رحم کا نچلا اور تنگ حصہ","D | The lower, narrow part of the uterus / رحم کا نچلا اور تنگ حصہ",Medium,1,ULTRA,1
q_10_bio_ch6_058,1,6.3 Female Reproductive System,Understand,Which structure is a muscular canal connecting the cervix to the outside?,کون سی ساخت ایک عضلاتی نالی ہے جو سروکس کو باہر سے ملاتی ہے؟,Uterus / رحم,Vagina / ویجائنا,Ovary / بیضہ دانی,Fallopian tube / فلوپین نالی,B | Vagina / ویجائنا,Medium,1,ULTRA,1
TOPIC_SEP,1,6.4 Sexually Transmitted Diseases,Topic,,,,,,,,,,,1
q_10_bio_ch6_059,1,6.4 Sexually Transmitted Diseases,Remember,What are sexually transmitted diseases (STDs)?,جنسی طور پر منتقل ہونے والی بیماریاں (STDs) کیا ہیں؟,Infections primarily transmitted through sexual contact / ایسی انفیکشنز جو بنیادی طور پر جنسی رابطے سے منتقل ہوتی ہیں,Diseases transmitted only by contaminated food / ایسی بیماریاں جو صرف آلودہ غذا سے منتقل ہوتی ہیں,Disorders caused only by hormone deficiency / ایسی خرابیاں جو صرف ہارمون کی کمی سے ہوتی ہیں,Diseases affecting only the digestive system / ایسی بیماریاں جو صرف ہاضم نظام کو متاثر کرتی ہیں,A | Infections primarily transmitted through sexual contact / ایسی انفیکشنز جو بنیادی طور پر جنسی رابطے سے منتقل ہوتی ہیں,Easy,1,PRO,1
q_10_bio_ch6_060,1,6.4 Sexually Transmitted Diseases,Understand,Which statement about the causes and affected organs of STDs is correct?,STDs کے اسباب اور متاثرہ اعضا کے بارے میں کون سا بیان درست ہے؟,They are caused only by fungi and affect only bones / یہ صرف فنجائی سے ہوتی ہیں اور صرف ہڈیوں کو متاثر کرتی ہیں,They are caused only by hormones and affect only muscles / یہ صرف ہارمونز سے ہوتی ہیں اور صرف عضلات کو متاثر کرتی ہیں,They are caused only by diet and affect only the stomach / یہ صرف غذا سے ہوتی ہیں اور صرف معدے کو متاثر کرتی ہیں,"They may be caused by bacteria, viruses, or parasites and often affect genital, urinary, and reproductive organs / یہ بیکٹیریا، وائرس یا طفیلیوں سے ہو سکتی ہیں اور اکثر جنسی، پیشابی اور تولیدی اعضا کو متاثر کرتی ہیں","D | They may be caused by bacteria, viruses, or parasites and often affect genital, urinary, and reproductive organs / یہ بیکٹیریا، وائرس یا طفیلیوں سے ہو سکتی ہیں اور اکثر جنسی، پیشابی اور تولیدی اعضا کو متاثر کرتی ہیں",Medium,1,ULTRA,1
q_10_bio_ch6_061,1,6.4 Sexually Transmitted Diseases,Analyze,Why may an untreated asymptomatic STD still be dangerous?,بغیر علامات والی STD علاج نہ ہونے پر پھر بھی خطرناک کیوں ہو سکتی ہے؟,It always disappears immediately without treatment / یہ علاج کے بغیر فوراً ختم ہو جاتی ہے,It affects only hair growth and voice / یہ صرف بالوں کی بڑھوتری اور آواز کو متاثر کرتی ہے,"A person may spread it without signs, and it may lead to infertility or organ damage / شخص علامات کے بغیر اسے پھیلا سکتا ہے اور یہ بانجھ پن یا اعضا کو نقصان پہنچا سکتی ہے",It always increases immunity against infections / یہ ہمیشہ انفیکشنز کے خلاف قوتِ مدافعت بڑھاتی ہے,"C | A person may spread it without signs, and it may lead to infertility or organ damage / شخص علامات کے بغیر اسے پھیلا سکتا ہے اور یہ بانجھ پن یا اعضا کو نقصان پہنچا سکتی ہے",Hard,1,PRO,1
TOPIC_SEP,1,6.4 Acquired Immunodeficiency Syndrome (AIDS) - Transmission,Topic,,,,,,,,,,,1
q_10_bio_ch6_062,1,6.4 Acquired Immunodeficiency Syndrome (AIDS) - Transmission,Remember,Which virus causes AIDS?,AIDS کس وائرس کی وجہ سے ہوتی ہے؟,Testosterone virus / ٹیسٹوسٹیرون وائرس,Human Immunodeficiency Virus (HIV) / ہیومن امیونو ڈیفیشنسی وائرس (HIV),Follicle virus / فولیکل وائرس,Progesterone virus / پروجیسٹرون وائرس,B | Human Immunodeficiency Virus (HIV) / ہیومن امیونو ڈیفیشنسی وائرس (HIV),Easy,1,PRO,1
q_10_bio_ch6_063,1,6.4 Acquired Immunodeficiency Syndrome (AIDS) - Transmission,Understand,How does HIV make the body vulnerable to infections and certain cancers?,HIV جسم کو انفیکشنز اور بعض سرطانوں کے لیے کمزور کیسے بناتا ہے؟,It strengthens all immune responses / یہ تمام مدافعتی ردِعمل مضبوط کرتا ہے,It increases the number of ova / یہ بیضوں کی تعداد بڑھاتا ہے,It produces protective fluid in semen / یہ منی میں حفاظتی سیال بناتا ہے,It attacks and weakens the immune system / یہ مدافعتی نظام پر حملہ کر کے اسے کمزور کرتا ہے,D | It attacks and weakens the immune system / یہ مدافعتی نظام پر حملہ کر کے اسے کمزور کرتا ہے,Medium,1,PRO,1
q_10_bio_ch6_064,1,6.4 Acquired Immunodeficiency Syndrome (AIDS) - Transmission,Apply,Which pair represents major routes of HIV transmission mentioned in the chapter?,کون سا جوڑا باب میں بیان کردہ HIV کی بڑی منتقلی کی راہوں کو ظاہر کرتا ہے؟,Handshaking and sharing books / ہاتھ ملانا اور کتابیں بانٹنا,Breathing the same air and talking / ایک ہی ہوا میں سانس لینا اور بات کرنا,Sexual contact and sharing contaminated needles / جنسی رابطہ اور آلودہ سوئیوں کا مشترکہ استعمال,Touching clothes and sitting nearby / کپڑے چھونا اور قریب بیٹھنا,C | Sexual contact and sharing contaminated needles / جنسی رابطہ اور آلودہ سوئیوں کا مشترکہ استعمال,Hard,1,PRO,1
q_10_bio_ch6_065,1,6.4 Acquired Immunodeficiency Syndrome (AIDS) - Transmission,Apply,Which situation can transmit HIV from an infected mother to her child according to the chapter?,باب کے مطابق کس صورت میں متاثرہ ماں سے بچے کو HIV منتقل ہو سکتا ہے؟,Only when the child begins puberty / صرف جب بچہ بلوغت شروع کرے,Only through the child's school books / صرف بچے کی اسکول کی کتابوں کے ذریعے,During childbirth or breastfeeding / بچے کی پیدائش یا دودھ پلانے کے دوران,Only through normal conversation / صرف معمول کی گفتگو سے,C | During childbirth or breastfeeding / بچے کی پیدائش یا دودھ پلانے کے دوران,Hard,1,PRO,1
TOPIC_SEP,1,6.4 Acquired Immunodeficiency Syndrome (AIDS) - Symptoms and Treatment,Topic,,,,,,,,,,,1
q_10_bio_ch6_066,1,6.4 Acquired Immunodeficiency Syndrome (AIDS) - Symptoms and Treatment,Remember,Which set contains early signs and symptoms of AIDS mentioned in the chapter?,کون سا مجموعہ باب میں بیان کردہ AIDS کی ابتدائی علامات پر مشتمل ہے؟,"Fever, fatigue, swollen lymph nodes, and skin rashes / بخار، تھکن، سوجے ہوئے لمف نوڈز، اور جلدی دانے","Deep voice, facial hair, and increased muscle mass / گہری آواز، چہرے کے بال، اور عضلاتی کمیت میں اضافہ","Ovulation, implantation, and menstruation / اوویولیشن، امپلانٹیشن، اور ماہواری","Sperm maturation, semen production, and ejaculation / سپرم کی پختگی، منی کی پیداوار، اور اخراج","A | Fever, fatigue, swollen lymph nodes, and skin rashes / بخار، تھکن، سوجے ہوئے لمف نوڈز، اور جلدی دانے",Easy,1,ULTRA,1
q_10_bio_ch6_067,1,6.4 Acquired Immunodeficiency Syndrome (AIDS) - Symptoms and Treatment,Understand,Which condition is associated with the progression of AIDS?,AIDS کے بڑھنے کے ساتھ کون سی حالت وابستہ ہے؟,"Severe infections, weight loss, chronic diarrhoea, pneumonia, and certain cancers / شدید انفیکشنز، وزن میں کمی، دائمی اسہال، نمونیا، اور بعض سرطان",Improved immunity and permanent resistance to disease / بہتر قوتِ مدافعت اور بیماری کے خلاف مستقل مزاحمت,Only widening of hips and breast development / صرف کولہوں کا پھیلاؤ اور چھاتیوں کی نشوونما,Only increased sperm production / صرف سپرم کی پیداوار میں اضافہ,"A | Severe infections, weight loss, chronic diarrhoea, pneumonia, and certain cancers / شدید انفیکشنز، وزن میں کمی، دائمی اسہال، نمونیا، اور بعض سرطان",Medium,1,ULTRA,1
q_10_bio_ch6_068,1,6.4 Acquired Immunodeficiency Syndrome (AIDS) - Symptoms and Treatment,Understand,Which statement about AIDS treatment is correct?,AIDS کے علاج کے بارے میں کون سا بیان درست ہے؟,AIDS is always cured by a single antibiotic dose / AIDS ہمیشہ اینٹی بایوٹک کی ایک خوراک سے مکمل ٹھیک ہو جاتی ہے,"There is no cure, but antiretroviral therapy can control HIV and help patients live longer, healthier lives / اس کا کوئی مکمل علاج نہیں، لیکن اینٹی ریٹرو وائرل تھراپی HIV کو کنٹرول کر کے مریضوں کو زیادہ طویل اور صحت مند زندگی میں مدد دے سکتی ہے",Stopping all hormones permanently cures AIDS / تمام ہارمونز کو مستقل روکنا AIDS کا مکمل علاج ہے,ART destroys all body cells and weakens immunity / ART تمام جسمانی خلیات تباہ کر کے قوتِ مدافعت کم کرتی ہے,"B | There is no cure, but antiretroviral therapy can control HIV and help patients live longer, healthier lives / اس کا کوئی مکمل علاج نہیں، لیکن اینٹی ریٹرو وائرل تھراپی HIV کو کنٹرول کر کے مریضوں کو زیادہ طویل اور صحت مند زندگی میں مدد دے سکتی ہے",Medium,1,PRO,1
